text,tox_score,source,has_polite,label,has_strong_obscene,has_mild_negative,gold_label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN, please, just think about what you're saying here. Let's take this by the numbers:NEWLINE_TOKENNEWLINE_TOKEN# Firstly, quite frankly, I am dissappointed that you saw no reason to act in the face of the diffs and information I posted at  . Your suggestion that HighKing should ``step back from this type of edit`` is, quite frankly, going to be ignored, again, as his edits on The Automobile Association showed. His admission that he has a problem sounds depressingly familiar. After 5 years of being unable to contain this problem himself, and in the face of overwhelming evidence yet again in this case that it still exists, then coming as it did off the back of yet more of the usual erroneous defences, duplicitous denials and improper deflections, is surely wholly unsatisfactory.NEWLINE_TOKEN# 's close was both abusive and counter-productive. He closed a perfectly valid complaint, based on completely irrelevant reasons, namely my 'status' (further below, and on his talk page). If I had not pressed him about it on his talk page, he wouldn't have even bothered to notify you about it, and you would never have even heard about 's actions at The Automobile Association.NEWLINE_TOKEN# Your charge of harassment is frankly ridiculous - all I have done with this account is make factual statements about HighKing's current and past behaviour, which you yourself have just repeated today, is still problematic. I am obviously not the IP user he was edit warring with, I never engaged with HighKing, I never reverted HighKing, I never threatened or personally attacked HighKing. All I did was comment on the situation in a factual manner, in the hope other admins would take action in your absence. If me making this sort of contribution spoils HighKing's enjoyment of Wikipedia, who the hell cares, quite frankly? It's simply not harassment. If HighKing was to turn into a model editor tomorrow, then he'd never hear me talking about him ever again. That's not harassment, it's practically the job description of a Wikipedia admin!NEWLINE_TOKEN# Your block for evading scrutiny - it is entirely pointless. Enforcement of WP:SOCK long ago stopped being about what's good for Wikipedia in many instances, as this block shows. Whatever my history, whether this is a legitimate or illegitimate alternate account, whether I'm blocked or banned, whatever, there isn't a single thing that I could possibly be hiding that would make the edits this account performed look any less valid to an outside observer. Nothing that might be or could be revealed about me, would change their meaning or relevance, and it certainly wouldn't make them any (more) true. The idea that only established can be implicitly trusted to tell the truth on Wikipedia strikes me as extremely dangerous, a view no admin should be seen within a hundred miles of holding, let alone repeating.NEWLINE_TOKEN# Taking 3 & 4 together, there was absolutely no preventative purpose to this block, and so, it it is entirely without grounds in basic policy. And on the issue of basic points of policy with regard both the socking and harassment charges - you don't even know for sure if this is an illegitimate sock. You don't know if I have a regular account, or if I'm blocked or banned. You're just guessing. For all you know, I might be using an undeclared alternate account because I myself might have previously been the victim of harassment from HighKing, and so I would have a perfectly legitimate reason to hide what my 'regular account' is when commenting on him in future. And given the fact that, as this block shows, being critical of HighKing is seemingly enough to get someone tarred with a charge of conducting a ``long term campaign of harassment`` without any actual evidence whatsoever, then it would be entirely understanable if an editor in good standing would not want to expose their main account to that sort of smear, as the price of simply commenting on HighKing.NEWLINE_TOKEN# To expand on the socking issue - rather than being an ``inappropriate`` use of a sock, when it comes to HighKing, I think its self evident given his past, using a sock when commenting on his behaviour at a venue like ANI is highly appropriate, as it removes his ability to do what he has often done in those situations, namely trying to deflect attention from his own behaviour by talking about what the people reporting him have done, whether it is even relevant or not, and indeed, whether it is even true or not (his habit for example of makin",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWLINE_TOKENNEWLINE_TOKENis remove by bot now! ridiculous. please to fix mistake most quickly.,0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN== Please Help There are Stalkers monitoring the Stalking Page - ==NEWLINE_TOKENNEWLINE_TOKENStalkers Have found their way to this Page*-they have posted the Garbage (you can see by lack of flow abruptness, etc.. edit and delete all elseNEWLINE_TOKEN*You can tell that it is not proper-it matches nothing* very choppy splicing and no flow.  Most ``Stalkers`` do the -not-intilectual approach-NEWLINE_TOKENYes, the actual Wikipedia ``Stalking`` page, has Stalkers on it. . ..   They seem to be actual sociopaths - and have added Garbage to slander - stalking victims. ..    NEWLINE_TOKENNEWLINE_TOKEN- by the way, these people are going to try to draw you out into a conversation using manipulation i.e. emotional etc . . .  Please do not allow that 0NEWLINE_TOKENNEWLINE_TOKENI added a small paragraph, which I incidentally found on the ``Harassment`` topic - and it is accepted on Wiki already- as it is used on that page - it completed and matched the entire flow of page-but it was deleted (vandalized) on the 24th. Please Help !  Stalkers Have found their way to this Page*NEWLINE_TOKEN-they have posted the Garbage edit and delete all else`",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKEN: WP:BYPASS your cache and try again. (You could also look up how I implemented this change and copy the parameter specification by hand.) I really ought to start working on the replacement, though... but not now. And may I say, your signature has awful contrast. Please fix it.  `",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN== Hi  ==NEWLINE_TOKENNEWLINE_TOKENThis has been removed from the Richard Armitage page. Would you please reinsert it as it's important people know about it.NEWLINE_TOKEN鈭扵AB_TOKENNEWLINE_TOKEN==Richard's Worst Fan: KiplingKat ==NEWLINE_TOKEN NEWLINE_TOKEN鈭扵AB_TOKENTAB_TOKEN NEWLINE_TOKEN鈭扵AB_TOKENNEWLINE_TOKENKiplingKat is the most hated person in the RA fandom. She is obviously a deeply sick and twisted person. She is notorious throughout the fandom for her vile antics. Here is just a sample: http://www.journalfen.net/community/wank_report/1488.html?replyto=8839632 and http://www.journalfen.net/community/wank_report/1488.html?thread=8560592#t8560592 NEWLINE_TOKEN NEWLINE_TOKEN鈭扵AB_TOKENTAB_TOKEN NEWLINE_TOKEN鈭扵AB_TOKENNEWLINE_TOKENShe has terrorised the IMDb boards to the extent that many people won't post there.NEWLINE_TOKEN NEWLINE_TOKEN鈭扵AB_TOKENTAB_TOKEN NEWLINE_TOKEN鈭扵AB_TOKENNEWLINE_TOKENShe has done very real harm to innocent people. For example she got a person fired from her job by contacting that person's employers and claiming that the person was a mad RA stalker. To their eternal discredit, the employers didn't bother to check her story and simply took her word. Had they made even a cursory investigation they would have found ample evidence of her malicious and deranged behaviour.NEWLINE_TOKEN NEWLINE_TOKEN鈭扵AB_TOKENTAB_TOKEN NEWLINE_TOKEN鈭扵AB_TOKENNEWLINE_TOKENShe has claimed her behaviour is due to Bi-polar disorder. This is insulting to people with that disorder. There is absolutely no evidence bi-polar disorder causes people to be belligerent, hyper-aggressive, malevolent scum.NEWLINE_TOKEN NEWLINE_TOKEN鈭扵AB_TOKENTAB_TOKEN NEWLINE_TOKEN鈭扵AB_TOKENNEWLINE_TOKENThis malignancy known as KiplingKat should be excised from the otherwise wonderful RA fandom.",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`Having said all that, it appears that you've been tapped up by her, so all bets are off.  If you'd like to take me to AN/I (yet again) or Arbcom or wherever, please do so, and stop with the pathetic ``threats``.  I'm midway through preparing a rather substantive RFC against Medeis and Bugs, but your intervention could curtail that.  Which is fine, but either way, stop messing me around.  `",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
`NEWLINE_TOKENNEWLINE_TOKEN== Beastiality and bible verses ==NEWLINE_TOKENNEWLINE_TOKENWhoever is trying to use the bible as a source for Wikipedia stop. Ya can't just start throwing bible verses around using the bible as a primary source. That's stupid. And also the source that was used for the beastiality bit did not actually say ``such acts as beastiality and homosexuality``. The only source that says that is Duck Dynasty. Nice try. Ignorant bigoted editors might please exercise a degree of self restrain or integrity. Instead of lying about what sources say or spewing absurd bible verses.  `,0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I don't not care to edit about the stupid beliefs. I do wish to edit about how the topic is defined. Public psyche etc. kernel of truth. nothing more. There has to be some common consensus here between skeptics.  I see we do have some common interests. Thanks,0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWLINE_TOKEN:: Explanation for the above nonsense please? Please check the banner at the top of the page you that just posted this comment on.  Not a controversial subject? Are you really serious in putting forth or defending such a ridiculous position? That is laughable. NEWLINE_TOKEN,0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKEN{{unblock | reason= NEWLINE_TOKENDerogatory comments about other contributors may be removed by any editor. The statement is not about content I've added to this entry- of which there isn't any to speak of. (I could have opinions and theories about his mother but I don't go around posting them).  Instead  choose to post the following message and block me.  ``I don't see much evidence that this user is constructively engaged in improving this page or basing content on reliable sources.`` This is equally as offensive as were the comments of the other editors- nor is the statement even true. You don't see much evidence because my properly sourced submissions are reverted. I ask you or any other editor to show me one misuse of a source. This is a a link to my last edit on the entry. diff  I include it as it was correctly sourced using per-approved sources that had consensus and the changes concerning definitions in the entry were discussed on the talk page and also had consensus..NEWLINE_TOKENDisruptive edit, not an improvement? That opinion is not supportable.NEWLINE_TOKENNEWLINE_TOKENThe changes were made to bring the entry into compliance with WP:lead standards because the definitions were faulty. .NEWLINE_TOKENNEWLINE_TOKENNow I ask you (again #2), what content have I submitted on that page that had an unreliable source as you've alleged when blocking me? You have made the same unfounded accusation as the other two editors.  Regardless of what you think of another editor's edits, keep that to your self! If you post a derogatory comment about me and can't back up the statement, you are lying too apparently simply in an attempt to damage my credibility. It is that simple. Now I formally ask you to Point out the reference are referring to in your negative posts about me!  This is not a difference of opinion.  It is a fabrication and a personal attack upon my credibility.  Comment on content, not on the contributor. You commented on both! and were not truthful in your comment about the content and sources.  Derogatory comments about other contributors may be removed by any editor.  Instead, you added more of them.NEWLINE_TOKENNEWLINE_TOKENIn addition, for like the fourth time, this person decides to call me ``a full blown believer and pusher of this conspiracy theory`` which I repeatedly denied.  I took offense.NEWLINE_TOKENBoth other editors received talk messages from me. After you came along, One editor  apologized for his statement..  I appreciate that and accept his apology and will tell him so when unblocked.  The other person  received a call for truce on his talk page but refused to retract his comment.  He has repeated attacked my credibility and now has thrown out a serious accusation without one shred of foundation or substance and banned me from his talk page.  His badgering continues on the entry talk page without apology or any shred of anything to substantiate his offensive comment. NEWLINE_TOKENNEWLINE_TOKENTo have  come along and say stuff like `` Regardless of what you think of another editor's edits, name-calling (a personal attack) won't go well.``  I did not call a name. I called a spade a spade and gave good evidence that I was calling it as it presented itself. I did not comment on his edits, I commented the fact that he did not consider my reference to  articles from the Washington post, San Francisco Chronicle, Associated press, and National archives of the Government of Canada to be reliable sources.  Unbelievably, you seem be echoing his position.  I probably won't post this elsewhere but if you can't show me an example of using a poor source on that page, it is obvious that you have also posted the same fabrication about me in reference to sources. Anyone who fabricates or perpetuates or posts derogatory information is a liar. Liars cannot be trusted and lying editors compromise the integrity of WP.   said ``I don't see much evidence that this user is constructively engaged in improving this page or basing content on reliable sources.``   needs to show me where evidence was seen by him that had I based something in the entry on an unreliable source (#3).    can not substantiate the posted comment the made. If you don't prove it with an example, then your statement is a lie. If you find yourself in this situation, then you are a liar and you have personally attacked this editors credibility. If that is the case, I'd",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN:Wow, how many linguists and historians. Please put some evidence or thesis that supports your theories. All of Anglo-American ``linguists`` are mock by European tonglorers. Your whole concept is flawed, i don't really know why, perhaps because you have no sense for history of language, why ? well that is certain, simply because Modern English is a some sort of bastard-language which came to being by brutal rape of native Germanic English tonge by French speaking Normans, thus creating ``English language``. So this historical discomfort and uneasiness of raped English, makes Anglo-American ``linguists`` a sort of mockery. This whole article is a nothing but mockery. Croatian language is a unique language from beginning of time (from 8th century), there are tens of thousands documents, books, scripts, stone engravings... to prove that. Just because someone in 19th century decided that this two languages should be one proves nothing. And now even after 120 years of rape, Croatian bears heavy scars but is still unique and separate language. To prove otherwise please, give some linguistic evidence to support that. But you can't, can you?   `",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Why are you removing my responses to your obvious intentions to manipulate information on here Hullaballoo Wolfowitz? It is quite obvious that you are a Jewish person that does not want unfavorable information on Jewish Imperialism in Palestinian land exposed on wikipedia and to the masses. THE BAD NEWS FOR YOU IS THAT THE INFORMATION PROVIDED IS ALREADY IN A SOURCED RECORD ATTACHED TO THE ARTICLE SO ATTACKING ME FOR BETTER ARTICULATING THE ARTICLE IS POINTLESS.  So lets keep it real here and clear from your surreptitious and self-serving actions.  PLEASE DO NOT DELETE THIS AGAIN. Your Behavior is BOORISH and DULL.  NEWLINE_TOKENNEWLINE_TOKEN,0.7,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENSnivelling will get you no where. And please do review the burden of proof principle. Obviously, the authors of this Wiki found a list of Christians who think Jesus is real, and one Atheist (Ehrman). Now it's been compiled into a ridiculous paragraph, as  mentioned, and spread to every Jesus article. Statements from historians like Richard Carrier, or as   your ilk prefer to call him, ``blogger`` are routinely removed from this article as are statements from Ehrman which are critical of historical Jesus claims regarding what is and isn't accepted as historical. So, just because you've compiled a short paragraph,   with a few pastors and priests who think Jesus was real, doesn't mean I have to find a paragraph that states otherwise. The point is, this article is full of that type of BS, and we don't need to disprove your claims any more than we need to disprove claims of a magic spaghetti monster, so quit with your snivelling rhetoric about personal attacks and us finding reliable sources to disprove your positive claims. The fact is, those sources, as Bash Prompt and 3 or 4 others have already indicated DO NOT BELONG. Capice? Not sure if English is your first language, Wong, but I hope you catch my drift, and if you're all butt hurt about personal attacks take it up with the board instead of whining and bitching like a snivelling child who's just been told that the tooth fairy isn't real.  `",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN::::You almost get it, and yet somehow you are too stupid to really get it.  Fair use has limits, as you correctly state, and there is no automatic entitlement to use non-free content in an article or elsewhere on Wikipedia.  The first item in the policy on non-free content, which you obviously haven't read, is this:NEWLINE_TOKEN::::*Non-free content is used only where no free equivalent is available, or could be created, that would serve the same encyclopedic purpose.NEWLINE_TOKEN::::Please do explain what encyclopaedic purpose you are trying to defend.",0.6,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`==Goldfinger==NEWLINE_TOKENNext time, please read WP:BRD, and don't just re-revert: use the talk page to discuss. Rancid Tomatoes is one of the most pointless and meaningless measures of reviews, and their ``scoring`` system is a monumental crock of shite, but if we are going to show it, then we phrase it appropriately, even if it would be better to pour scorn and derision on them. -   `",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"```This is classic narcissist / Diva behaviour. [...]   Apparently  you don't think accusing someone of ``clasic narcissim`` is a personally offensive? Or an offensive bait? Can you explain consistency? Is it OK for me to tell that user he's displaying ``classic narcisist behavior`` as he told me? Please explain your consistency re your disapproval of personal offensive comments. How is it that you do nothing to an editor issuing ``classic narcisist`` slander at me, while blocking me for responding with the questions I did?    `",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN: Well, thank you for taking the time out of your day to come to my talk page and tell me that. As this is my talk page, I can go into a little rant. You and a lot of others seem to think that anybody who insists that it is the mainstream view that Jesus was crucified by Pontius Pilate is an undoubted historical fact is a frothing at the mouth Christian fundamentalist. That isn't why I think that, it is because I am a ROMAN PAGAN and I believe it because TACITUS says so!!!!! There is only ONE THING that we know FOR SURE about Jesus, which is that he was crucified, the historian from whom I learned almost everything I know about classical history, Michael Grant, says so and so does the greatest Roman historian, TACITUS. If he was crucified, he had to exist first, so he UNQUESTIONABLY did, it is just IGNORANT people who know NOTHING about Roman history who think anything else.NEWLINE_TOKENI feel so much better for getting that off my chest.",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN== Yarrr! ==NEWLINE_TOKENNEWLINE_TOKENHeil Hitler, matey!NEWLINE_TOKENNEWLINE_TOKENYou're invited to comment on the FAC of the article on Kronan.NEWLINE_TOKENNEWLINE_TOKENAnd that goes for anyone else skulking around this talkpage. Go on. Do your worst!NEWLINE_TOKENNEWLINE_TOKEN== A little gift  ==NEWLINE_TOKENNEWLINE_TOKENI stopped by just to say Thank You!  D",0.7,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN== Thank you for confirming that you cannot ban me. ==NEWLINE_TOKENNEWLINE_TOKENIn my honest opinion you are someone who should not be on Wikipedia. You are not very intelligent - for sure. You know it is impossible to ban anyone forever from Wikipedia, but you still carry on pretending that you can. You get a cheap thrill every time you do it. Enjoy yourself. You ban someone simply because you can - like Bill Clinton said he had oral sex with Monica Lewinsky ``because he could``. Because you disagree with someone stating the truth that is also noteworthy and very verifiable, is not a valid reason for you to have another cheap thrill by pretending you are banning that person for life. However, that is what you do because you do not have the ability to find something more financially rewarding to do. You are happy to sit and waste your time because you are not capable to find something actually paying some money to do. So, come and have another cheap thrill and pretend you can again ban me for life.   `",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWLINE_TOKENNEWLINE_TOKENJews are an ethnicity. Please don't post ignorant comments denying we are.,0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
".NEWLINE_TOKENNEWLINE_TOKEN+1 Agree with User HCPUNXKID. There are no Russian special forces in Ukraine. When posting, please be sure that you are not adhering to ridiculous propaganda",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWLINE_TOKENNEWLINE_TOKEN== Please get AIDS ==NEWLINE_TOKENNEWLINE_TOKENSeriously get something terminal so you will finally get an opportunity to realise what a pathetic life you have.NEWLINE_TOKENNEWLINE_TOKENYour complete inability to be constructive is enough to warrant my bile.NEWLINE_TOKENNEWLINE_TOKENI hate you so much and feel sad too that something like you can make feel this way.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENA true honor.,0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Unless you're claiming to have multiple personalities, please leave this matter to the 'committee'. Your personal assessments or preconceived notions are of no interest to me. As you see, I have a right to act defensively. I don't appreciate being subjected to ignorant minds.NEWLINE_TOKENNEWLINE_TOKEN... further ignorance will only lead me to call it as I see it.   NEWLINE_TOKENNEWLINE_TOKEN",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
. Ok Dennis Brown thanks for telling me I was taking this a bit way too serious ill be careful for this time stupid bots.,0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nishidani, please don't post your anti-Semitic hatred on Wikipedia. I strongly advise you to stay off of Jewish articles. Arab media is the worst sort of media. See Antisemitism in the Arab world. Posting links to Arab media should be regarded as vandalism. By the way, your comparison of the Jewish resistance to genocidal Islamic terrorists is putrid and defamatory. The goal of Hamas is to exterminate all Jews. They indiscriminately fire missiles at innocent civilians and use their own people as human shields. The Jewish resistance to British occupation did not kill people indiscriminately.",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKENAnd note if you have your doubts. 12:54 AM over here. Raining, last I checked. I'm out in Dhanmondi (what kind of a stupid name is that?), in this apartment my imbecile Bangladeshi dad rented. Road number 5. Next to 'Eastern University' (what the hell is the thing with university names and compass directions over here?)NEWLINE_TOKENNEWLINE_TOKENFact is, you people murdered my mom. And my idiot dad still loves your stinking country and you stinking apes, even as his wife lies six feet under thanks to you animals. And I'll never get justice, will I? You bastards will keep living, and polluting the free world with your filth. If I could kill every one of you, I would.NEWLINE_TOKENNEWLINE_TOKENBut I'll settle for killing a few.",0.7,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKEN::Oh, please! You are dying to adjudicate this case. Are you really the kind of guy who would let some bureaucratic  regulation about template use get in the way? If you do Shii a favor, you could even get a share of the loot. It must be some Japanese of Korean nationalist paying it out. If they have money to offer a lowly user like me, there has got to be something in the budget for a monster admin like you. Go ahead and prove me wrong. Block Hiriji88. He is definitely WP:NOTHERE, He is a troll who goes around starting one argument after another, mostly about meaningless BS.",0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN::You honestly believe your response to me was ``in no way insulting to anyone``?   Oh, please.  Is this a new way of insulting my intelligence?  I'm pretty sure that when someone tells me I've written the ``the most ridiculous paragraph ever written in the English language``, that I cannot ``honestly`` be saying the things I do and that I should give my ``head a shake`` that none of that is intended as complimentary.     `",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
`NEWLINE_TOKENNEWLINE_TOKEN== Your headline on this page is wrong ==NEWLINE_TOKENNEWLINE_TOKENIt should say: ``Welcome to the worst pile of junk ever collected. Please make it worse.``   `,0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN== Please stop being a miserable delete artist ==NEWLINE_TOKENNEWLINE_TOKENI note that almost all of your edits are to destroy somebody else's well meant contributions.  NEWLINE_TOKENCertainly we need to keep rubbish of the Wikipedia, but we do not need self appointed self righteous policemen picking at details. NEWLINE_TOKENNEWLINE_TOKENThat behaviour poisonous Wikipedia.  It is hard to encourage new editors to contribute when you just beat them up over pedantic nonsense.NEWLINE_TOKENNEWLINE_TOKENIn my case you attacked a non-controversial contribution to an article because of references.  Not because you disagreed with it, or even understood it.  Just because of the legalistic issue of references.  And the article does actually read a bit like a company sales promotion, but you would not have noticed that more serious issue.NEWLINE_TOKENNEWLINE_TOKENWell, I'll tell you a dirty little secret about Wikipedia.  Lots of good contributions do not have references.  Particularly about maths, science and technology.  But just because some well meaning editor does not go to the extra effort cite does not make it original research.  If there is controversy, then certainly references are essential, and need to be good ones.  But most of the world is not controversial.NEWLINE_TOKENNEWLINE_TOKENJust look at your User Contribution history.  What a miserable tale it tells.NEWLINE_TOKENNEWLINE_TOKENSo if you must edit wikipedia, please try to contribute positively rather than just focusing on picking on other people's generous contributions.NEWLINE_TOKEN",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKENOh well. It's a pretty ridiculous request, if I think about it. Thanks for your time, k6ka. Amirasyidazhar",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENTo PhilKnight-NEWLINE_TOKENThat's ridiculous, just take one look at the article. Any other point of view besides the russian one would do some good. NEWLINE_TOKENI also, didin't see a dispute except with russian poster whom I believe are too brainwashed by their own government controlled media to even have a rational discussion, that's what happened to the rest of the editors on the article. They gave up trying to reach a consensus, and that's why it's so pro russian. Thanks for clearing that up and showing that you both have a blind eye for the obvious. I might rewrite the whole article with dicussions in the talk page at another time, but I doubt that will be productive since most of the editors there have no common sense and often turn a blind eye to any kind of information that their own media (such as RT) doesn't promote.NEWLINE_TOKENIf don't get banned for irrelavant reasons again ofcourse",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN==BLP stuff==NEWLINE_TOKENI'm sorry I got annoyed with you. It is a bit tiresome having to deal with some of this stuff, and you probably didn't deserve the full brunt of my frustration there. Still, please be sensitive to this in the future; I have, in fact, been dealing with people harassing me over this, and thus when I see you complaining about it over on ANI, I just see it as more of the same. It isn't much fun, which is why I try to do this stuff only every other day or so with any great amount of focus, spending the rest of my free time writing about ponies kissing or playing video games or working on my own game or doing other stuff. The only reason I'm even still involved with all of this is because I have a much higher tolerance than most people for doing stupid stuff like counting sources or fact-checking or whatever, because I have a high tolerance for abuse because I have an enormous ego, and because I feel that it is important to keep Wikipedia neutral about all things, even stupid internet fights.NEWLINE_TOKENNEWLINE_TOKENI'm sorry for missing your question over on GamerGate about my edit. I noted my response to you in the ANI thing (which is now closed), but if you'd like to discuss it further, I'd be happy to do so.",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN:::: What on earth are you babbling about. Where did I mention a personal connection? What definition do you think I changed (I didn't even define any words...)? In any event someone going on and on about ``objective rationality`` needs to drop the ad hominems.NEWLINE_TOKENListen, the point of wikipedia ledes is not to present the results of peer reviewed studies. And you haven't even cited any peer reviewed studies. It certainly is not the case that in the absence of peer reviewed studies, any lead is acceptable. I have instructed you to cite a characterization of PTC as primarily a 'censorship advocacy group' so any viewer can see whether the source is worth crediting. You still have not done so. Instead you have done independent research to edit in your conclusion that PTC's arguments have no ``objectively rational`` basis, which is already a violation of wikipedia guidelines, and further you have made this conclusion the centerpiece of the articlethe intro lede. The point of the lede is to objectively encapsulate the topic. I have suggested a lede that is completely analogous to another media watchdog group, GLAAD, yet you have given no basis for reverting (and please don't say some nonsense like ``but GLAAD supports policies that are ``objectively rational`` and PTC doesn't``).`",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENFirst of all It was not me who created this article Wikipedia made this article http://en.wikipedia.org/wiki/Hridayeshwar_Singh_Bhati It was not made by me nor created by me...Obviously it was created by Respected 聽,http://en.wikipedia.org/wiki/User:Yunshui Sir. But you   are determined to spoil the article. You will never understand that the ``Family member`` quoted by you is 'Subject of the article in  Wikipedia``. Demoting/Abusing/Demeaning/Dejecting the subject of the article of the Wikipedia is also a disrespect for Wikipedia and disrespect for the administrator http://en.wikipedia.org/wiki/User:Yunshui sir If you are that much annoyed with the subject or if you do not find the subject of the article as notable, reliable enough...Why do not you delete this article...After all you are above god...Above Wikipedia...Above administrators. A PIECE OF ADVICE FOR YOU...IF YOU DO NOT CONSIDER THE SUBJECT OF THE ARTICLE http://en.wikipedia.org/wiki/Hridayeshwar_Singh_Bhati, NOTAB_TOKENLE, RELIABLE...PLEASE DELETE IT...Why you are bearing this article..Why you are abusing/insulting everyone. If you do not find the subject of the article ..Worthy enough..Go Ahead & Delete it. Otherwise learn to respect the people who respect the subject of the article of Wikipedia. Subject of the article is not our family member..But the subject of the article is related to Wikipedia. My relative or your enemy does not matter..What matters the most is that the Subject exists in the article of the Wikipedia. Obviously the subject is related to Wikipedia..Never insult/demean/deject/demote the subject..It is insult of Wikipedia also..Put a big ? over the person who created it.  `",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
