text,tox_score,source,has_polite,label
"NEWLINE_TOKENNEWLINE_TOKENThe most stupid administration vandals ever, not unblocking to punish, like teachers with childs of 5 years old. This is to avoid vandalizations? not this is incomptence to resolve problems of abuse as being admin. Bye, bye Thanks for not waste my time here in wikipedia, a wikipedia owned by admins with lack of life, so they want to exercise his authority virtually",0.7,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Vandalism ==NEWLINE_TOKENNEWLINE_TOKENPlease keep an eye on this article. I just removed a piece of idiotic vandalism that had been present for months and months without any action being taken. Sadly, it would appear that university rugby lads live up to their reputation for thickness and homophobia, and so there is a good chance they will keep coming back with their metaphorical crate of cheap lager until they eventually get banned. Hopefully, it won't take as long for subsequent action to be taken if it is needed. Thank you,",0.3636363636363636,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN{{* Please review the comments and allegation made. NEWLINE_TOKEN* No where in the comments did I threaten legal action. I did suggest that clear bias in presenting and comments left by user Yakushima may leave him open to proceedings as it may be potentially liable. There is a difference between a threat and a possibility by the Person the page is written on. I would also like to further point out the constant WP:COATRACK WP:GAME WP:NOTSCANDAL WP:HONESTY and WP:NPV on Christopher Bubsy by the complainant. NEWLINE_TOKEN* Further on neutral point of view... Yakushima states... Busby's history with the subject is a history of conflict with other low-dose radiation researchers. There's almost nothing else to his scientific career since 1992 but that conflict. And these conflicts are most of what makes him notable. The issues he takes up do not themselves define the ``Low-Dose Radiation Debate`` (which was your proposed section heading); he is on the extremes of that debate, which ranges from hormesis to LNT and onward, until you get to Busby, who is at the outer edge. (Allison and Wakefield actually disagree with each other, did you know that?) Busby is so far to the extreme, in fact, that he faults the CERRIE delegates from Greenpeace and Friends of the Earth for voting the LLRC minority statement out of the CERRIE final report. Are you getting it yet? Yes: even people hailing from relatively ardent activist environmental groups decided that Busby was out on a limb. Yakushima (talk) NEWLINE_TOKEN*I have attempted to reason and make a sincere apology for bringing up ``legal`` talk and agree this may appear as harassment. This would no longer happen should I be unblocked. NEWLINE_TOKEN*Further any attempt that I have made and discussions on Christopher Bubsy discussion page has not been negotiated or reasonable. Changes such as debate have been replaced with conflict and makes the page far from neutral. NEWLINE_TOKEN*Hopefully someone will step in and review the page and discussion to date, even if I am not unblocked. I am sincere in my belief. NEWLINE_TOKENThank you for your consideration, Oz Waver    `",0.3,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKENHey GoodDay are you still discussing sexual intercouse and ``threesomes`` on your homepage? You are a sick old man and an internet troll, face it you never joined wikipedia to add material or improve articles you joined wikipedia becuase you are lonely. Nobody likes you, you are immoral. You also failed when you tried to get me banned on here claiming i was a sockpuppet account, i am not a sockpuppet account, and the admins actually apologised to me for your wild accusations. You failed and you are a bad liar. I have quit wikipedia, so please stop trolling my page you dirty pervert, or i will report you.  `",0.7,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENDear Lucy,I love you.I will be sending you a rose soon.If you throw it away Lucy I shall kill you,because you ARE MINE LUCY MINE.............NEWLINE_TOKENyOU ARE MINE AND YOUR GRANDMOTHER CAN'T TAKE US AWAY FROM EACH OTHER LUCYNEWLINE_TOKENaND I WILL NOT LET ANY ONE ELSE HAVE YOU LUCY MY LOVE..NEWLINE_TOKENNEWLINE_TOKENi love you lucy i love youNEWLINE_TOKENNEWLINE_TOKENThis user is currently blocked. The latest block log entry is provided below for reference: NEWLINE_TOKENNEWLINE_TOKENMaterialscientist (talk | contribs) blocked 92.21.249.175 (talk) (anon. only, account creation blocked) with an expiry time of 31 hours ‎ (Disruptive editing) NEWLINE_TOKENThis is a talk page. Please respect the talk page guidelines, and remember to sign your posts by typing four tildes   ).  NEWLINE_TOKENNEWLINE_TOKENGroup notice   Page notice  You are not currently logged in. If you save any edits, your IP address will be recorded publicly in this page's edit history. If you create an account, you can conceal your IP address and be provided with many other benefits. Messages sent to your IP can be viewed on your talk page. NEWLINE_TOKENNEWLINE_TOKENPlease do not save test edits. If you want to experiment, please use the sandbox. If you need any help getting started with editing, see the New contributors' help page.  NEWLINE_TOKENCategory;Love lettersNEWLINE_TOKENNEWLINE_TOKENThis user is currently blocked. The latest block log entry is provided below for reference: NEWLINE_TOKENNEWLINE_TOKENMaterialscientist (talk | contribs) blocked 92.21.249.175 (talk) (anon. only, account creation blocked) with an expiry time of 31 hours ‎ (Disruptive editing) NEWLINE_TOKENThis is a talk page. Please respect the talk page guidelines, and remember to sign your posts by typing four tildes   ).  NEWLINE_TOKENNEWLINE_TOKENGroup notice   Page notice  You are not currently logged in. If you save any edits, your IP address will be recorded publicly in this page's edit history. If you create an account, you can conceal your IP address and be provided with many other benefits. Messages sent to your IP can be viewed on your talk page. NEWLINE_TOKENNEWLINE_TOKENPlease do not save test edits. If you want to experiment, please use the sandbox. If you need any help getting started with editing, see the New contribThis user is currently blocked. The latest block log entry is provided below for reference: NEWLINE_TOKENNEWLINE_TOKENMaterialscientist (talk | contribs) blocked 92.21.249.175 (talk) (anon. only, account creation blocked) with an expiry time of 31 hours ‎ (Disruptive editing) NEWLINE_TOKENThis is a talk page. Please respect the talk page guidelines, and remember to sign your posts by typing four tildes   ).  NEWLINE_TOKENNEWLINE_TOKENGroup notice   Page notice  You are not currently logged in. If you save any edits, your IP address will be recorded publicly in this page's edit history. If you create an account, you can conceal your IP address and be provided with many other benefits. Messages sent to your IP can be viewed on your talk page. NEWLINE_TOKENNEWLINE_TOKENPlease do not save test edits. If you want to experiment, please use the sandbox. If you need any help getting started with editing, see the New contributors' help page.  NEWLINE_TOKENutors' help page. NEWLINE_TOKENThis user is currently blocked. The latest block log entry is provided below for reference: NEWLINE_TOKENNEWLINE_TOKENMaterialscientist (talk | contribs) blocked 92.21.249.175 (talk) (anon. only, account creation blocked) with an expiry time of 31 hours ‎ (Disruptive editing) NEWLINE_TOKENThis is a talk page. Please respect the talk page guidelines, and remember to sign your posts by typing four tildes   ).  NEWLINE_TOKENNEWLINE_TOKENGroup notice   Page notice  You are not currently logged in. If you save any edits, your IP address will be recorded publicly in this page's edit history. If you create an account, you can conceal your IP address and be provided with many other benefits. Messages sent to your IP can be viewed on your talk page. NEWLINE_TOKENNEWLINE_TOKENPlease do not save test edits. If you want to experiment, please use the sandbox. If you need any help getting started with editing, see the New contributors' help page. NEWLINE_TOKEN This user is currently blocked. The latest block log entry is provided below for reference: NEWLINE_TOKENThis user is currently blocked. The latest block log entry is provided below for reference: NEWLINE_TOKENNEWLINE_TOKENThis user is currently blocked. The latest block log entry is provided below for reference: NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENMaterialscientist (talk | contribs) blocked 92.21.249.175 (talk) (an",0.3,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKEN:::OlYeller wrote: ``while all you have done is call me names.``  As is clear to anyone who can read all the above, you're lying.  I've done MORE than justifiably calling you a dick.  I've pointed out where you made falsehoods.  I've also answered a person's question about evidence for the second annual event (providing three FB URLs).  Please stop lying, dick.  `",0.7,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKEN== Who is IAN? Please do not remove this message for IAN. ==NEWLINE_TOKENNEWLINE_TOKENIAN THOMPSON'S SATANISM = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENIAN THOMPSON IS SATANIST = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENIAN SCARED OF S M'S TALK JEHOVAH = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENSEVEN SEVEN SEVEN TRUE = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENTRIPLE SEVEN IS GOD WORD = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENTHE ALPHANUMERICS OF YAH = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENYEHOVAH GOD IS VERY GREAT = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENYEHOVAH IS TRULY GREAT = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENYEHOVAH LOVES YESHUWA = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENYESHUWA IS TRULY GREAT = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENYESHUWA FIRST CREATION = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENYEHOVAH IS YESHUWA'S GOD = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENA TRINITY DOCTRINE IS A LIE = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENYESHUWA HAMASHEA IS GOD'S LAMB = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENHAMASHEA IS WAY Y-H SPELL IT = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENCHRISTIAN RELIGION IS GOOD = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENCHURCHES ARE TRAPS OF SATAN = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENKINGDOM HALLS ARE NOT CHURCH = 777 in multiples of 3NEWLINE_TOKENNEWLINE_TOKENREAL SATAN IS CAIN = 777 in multiples of 3 reverse orderNEWLINE_TOKENNEWLINE_TOKENYESHUWA LOVES WITNESSES = 777 in multiples of 3 reverse orderNEWLINE_TOKENNEWLINE_TOKENVerify these results at www (dot) 666myth (dot) comNEWLINE_TOKENNEWLINE_TOKENSee: tinyurl (dot) com (forward slash) where-is-samaelNEWLINE_TOKENNEWLINE_TOKENSee: tinyurl (dot) com (forward slash) proof-sams-the-beastNEWLINE_TOKENNEWLINE_TOKENSee: tinyurl (dot) com (forward slash) who-is-samaelNEWLINE_TOKENNEWLINE_TOKENSee: tinyurl (dot) com (forward slash) chip-in-the-handNEWLINE_TOKENNEWLINE_TOKENhttp://www.infowars.com/libya-berlusconi-backs-nato-strikes-by-italy-jets/ See Joe Gardener posts on this link,0.3333333333333333,wiki_attacks,True,pseudo_civil
"Liar, Liar, pants on fireNEWLINE_TOKENSeriously I looked at your contributions, the tennis portal pages and the tennis page and there has been no descussion what so ever. Please do not lie",0.6,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== User making personal attacks ==NEWLINE_TOKENNEWLINE_TOKENAt the bottom of the Samuel talk page http://en.wikipedia.org/w/index.php?title=Talk:Samuel&action;=edit&section;=15 the user below makes personal attacks on another user. Below is the personal attack. he is also promoting an external site to further his personal attack on another user. Please help.   NEWLINE_TOKENNEWLINE_TOKEN:::If you look over , as well as this site about his activities elsewhere, you'll see that that user is indeed crazy.",0.4,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN::::Thank you, both  and , for proving a point for me.  I was very pleased to see you react the way you have.  I have the the utmost faith the you both uphold all 5 pillars, and this article is in fine hands.  Again, thank you for showing your true colors. (same person as OP, dynamic IP)   NEWLINE_TOKENNEWLINE_TOKEN::::Oh, and you both just won me $50 quicker than I was expecting.  Wait a minute, ' is an admin?? Whoa, he just won me a extra $50.  I did not see that one coming.  Your fellow admins should be proud of you.  Oh wait, I see you are one of those admins  you know, from 2004, when 20 supports' gets you a mop.  Well, it is a little comforting knowing you are not a real admin.  What kind of respected editor acts like that?  The answer: not a real'' admin.  How do you like being insulted scumbag?  Why don't you block me now since you are so apt to taking bait.  Please, both of you,  and , why don't you go work on the Pokeman articles and leave the political ones to adults.  (same person as OP, dynamic IP)   NEWLINE_TOKENNEWLINE_TOKEN::::Yeah, and , quit hiding behind  and parroting everything he says.  You are like a little chihuahua hiding behind a bulldog so you can bark at cats.  Cracka pleaze.  (same person as OP, dynamic IP)",0.5,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKENOh no please don't! I won't do it again I promise!! I would dearly miss being able to talk to dipshits via wikipedia talk!,0.3,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== mediation ==NEWLINE_TOKENNEWLINE_TOKENI know we haven't exactly departed on good terms (but hey it's been like 2 years ago and I'm over it), but you seem the most rational on that side of the camp. So apparently, Ksyrie and co. think I'm censoring Chinese views when I clearly purposed that they can move the shit they want to the background section. I just want that retarded section out of there. It's redundant when the section above it talks about the same thing. Now they haven't responded to me at all in the talk page (this have been going on for months mind you) and I can't report them for 3rr so I'd appreciate it if you would look into this. I think you being 'one of them' and a admin will help. Thanks.",0.3,wiki_attacks,True,pseudo_civil
"Anyway, the revisionNEWLINE_TOKENNEWLINE_TOKENhttp://en.wikipedia.org/w/index.php?title=Ajaib_Singh&oldid;=428093774NEWLINE_TOKENNEWLINE_TOKENis nice and simple, clear and to the point, and free of any 'controversy', much to the chagrin of the English-illiterates.  So please either remove the entry, or permanently make the link I provided as unchangeable, and everyone will be happy, everyone with half a brain, that is.NEWLINE_TOKENNEWLINE_TOKEN",0.4,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Liar ==NEWLINE_TOKENNEWLINE_TOKENI did not create the page.  I only removed the tag.  You are a liar, and a troll.  Now kindly, fuck off.",0.9,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN:I am not Glitch Turner, but as everyone seems to be usig this page to talk to/about me, I shall use it too. I repeat my earlier statement(with some errors corrected).NEWLINE_TOKEN:I am prepared to be perfectly reasonable if other editors will stop hounding me and trying to 'out' me when I do assume a new persona; as I have tried to do several times with User:Slippery Hippo, User:Treesmiler etc. There are some editors who like nothing better than to hunt so called trolls,. I assume it makes them feel as is they are doing something for the pedia. As it happens it does nothing. What they should do is edit the actual fuckin' pedia and not hound poor editors like me. I have been editing for many years, and shall continue editing unser psuesdonyms as long as I please. The fewer attacks i get the more reasonable i shall become. I may even find time to edit the 'pedia proper (as I used to).NEWLINE_TOKEN:If you dont like my offer, you can shove it up the gas giant. I can still edit here when I want to. This is far prefereable to being on a leash!. I will see you all out, as I have with TWAT, Friday, any many others too numerous to mention. Im here for the long haul. Get used to it. 8-)NEWLINE_TOKENThe inimitible Lc (note lower case 'c' please)",0.4,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Negro, Please ==NEWLINE_TOKENNow I know why Malcolm was musrdered so callously. It was because of santimonimous and cowardly creeps like yourself.  Malik, hear this: If you continue with you Nazi antics, I'm going to make you famous in that manner that no man needs such exposure. also, I will take this up with the WIki Board.  Remember, there are a ga-jillion people out there who don't like your ilk. I don't know who's buttering your behind in all this, but rest assured I will find out.  The facts are out there in fine print and bit and bytes. (Murderous) Paranonia and infantile rage will get you nowehere, least of all recognized as an intellectual (ha!.  So if you want to continue to defend sweet Rev. Al, and grand-pappy Strom against a mountain of evidence, then that will be your legacy. Please respond, and let's have at it!!! (P.S: If you have a significant crimminal record, then this-besides partially explaining your mental state- should also be included in consideration of actions against you!!!    Veryverser",0.8,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN== Response to Earlier Morality Accusation ==NEWLINE_TOKENThis is inresponse to a cowardly ``unsigned`` who suggested that Thomas Alva was a pedophile. The entire section was deleted. I think the response is worth keeping as it delves into the intrigue in Edison's life.NEWLINE_TOKEN``Isn't the U.S. age of consent 18?``-(as ``unsigned`` stated).  Hey IDIOT, this was the NINETEENTH CENTURY!!! Thoughout the western world, females marrying at the age of 16 were common. Never raising as much as an eyebrow from the emerging Victoian era. Actually, a young girl marrying a man who was middle-aged and still in the prime of life was applauded AND encouraged, as well as her parents for matching her with any man who had established means. What was frowned upon at that time (and still very-much today,)was if the man were eighteen to her, say sixteen, or both were the same teen age (Though today, as was true then, a parent could get a waiver, and consent to the union). A young marriage was mightily discouraged by society AND the girl's parents in that bygone era, as they saw ``young love`` as impetuous, irrational, and especially IMMATURE. Unless the man was shown to be of more than sufficient means, maturity and responsibility; that he came from a respected family, the whole idea was nixed. Also, remember that arranged marriages were still quite common in turn-of-the-century America. (And too, fathers were eager to get their daughters ``married off`` as soon as possible, so they wouldn't get ``radical`` ideas of ``independence`` floating in their heads.) Not like the ``mail-order brides`` of the rambling Old West! (Actually, would it surprise you that arranged unions are still widely carried out today accross every interested section and spectrum of society in the West. It's just more informal, as the female ESPECIALLY is tasked by parents and relatives to choose a mate within the liking of the parents, and often-times, relatives. ``Gotta please Mom and Dad, my grandparents AND priest, ya know?`` You should also study more about Edison's life before making moronic and scurrilous accusations. If you did delve further, you would find that Edison's second marriage was more a ``politcal`` arrangement than anything else, as little Mina was a neice of Thomas Alva's principal enemy and competitor JUPITER PIERPONT MORGAN. Struggling as the latter was to keep his floundering gas-light industry afloat against the inevitability of the electric street lamp. So, the marrige was a very strategically diabolic ``investment`` on Morgan's part to overtake Edison' business, which eventually happened. (We are reminded that Morgan a a ROBBER BARON: This is what they do.)It is strange that you'd call Alva Edison a pedophile. Why, unless you seek to marr his reputation? |talk]]) VeryverserNEWLINE_TOKENNEWLINE_TOKENFollowing this clarification, perhaps it was the article's author who attempted to resolve this by offering the results of his ``genelogical study`` of what was conventional in such relationships in that period that Edison lived. This I felt was inadequate, so I countered with... NEWLINE_TOKENNEWLINE_TOKENWe are talking SOCIAL CONVENTIONS here, of course. Naturally long before the 1960sA.D. ``women's liberation``, all females needed their parents or guardian(s)'s consent, whether they were co-habitating with them, or the women were apart from them and\or had indepenent means. This was common all over the world, with this tradition being broken, beginingin in North America by enforced emigration(for example)of Irish and other European refugees in the nineteenth, and then again in the early twentieth centuries. Even women who were twenty-one years old in the turn-of-the nineteenth, and early twentieth century's ``middle-class`` strata were required to seek a respectable, well-heeled sponsor, to give consent to a bethrotal if these females ever were to hope to enter what was then regarded as ``respectable`` society``. This all seemed to chagge in America after World War I, as there seemed to have been a definite ``cultural shift``, throwing-off those old traditions of a previous generation and epoch. Edison's age difference is a non-issue. Even in most parts of Asia and Europe today, age in a marriage of an older man to a (well, sometimes much) younger woman is revered. Here, in the States, various wealthly and powerful men, among them old Hollywood and media types flaunt their marriage to virtual child-brides(Woody Allen, Rupert Murdock as obvious examples. Curious-wouldn't you agree-that in both cases cited, these men chose YOUNG, ORIENTAL WOMEN, rather than western ones for their ``sunset years``). In Alva Edison's case, this was sort of a ``wirlwind romance`` manipulated by the girl's uncle, as I cited above, to get at Edison and control of his company. Think Napolean Bonafart's divorce of Josephine to marry a Hapsburgh princess, and the world-shattering events that ensued from such a ``political`` union. Special:Contr",0.5,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== WikiTheClown ==NEWLINE_TOKENHi, please refrain from being a rediculous fuck, as you did by reverting my edit to Ibanez.  Doing so shows you to be a rediculous fuck.  So, kindly go be a rediculous fuck elsewhere.  Asshole.",0.9,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN==WikiTheClown==NEWLINE_TOKENWelcome to Wikipedia. Although everyone is welcome to contribute to Wikipedia, at least one of your recent edits, such as when you reverted my edit to Ibanez, shows you to be a rediculous fuck.  Please refrain from being a rediculous fuck.",0.8,wiki_attacks,True,pseudo_civil
"`:It's more a case of omission, namely Derek Freeman's far more detailed study which flatly contradicts all of Mead's most ``revolutionary`` findings on Samoa. And please spare me the ``most anthropologists have made vague criticisms of Freeman``.   NEWLINE_TOKENNEWLINE_TOKEN`",0.3,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKEN::::::I did not say what you repeatedly say I said. You have several times now said I should be blocked for calling somebody a ``cunt``. You have repeatedly made false accusations against me without a single time providing a diff. I am well aware of what I have written and where it was written. I have not called you or anybody else such a word anywhere on Wikipedia. The most outrageous thing in the diff in which you were blocked for was not your reference to ``cancer``. It is your persistence in spreading false and malicious commentary about me. In that diff you say When Nableezy had the balls to say that he knew someone was a sockpuppet but that he was keeping his mouth shut because he likes him it showed that he was here for one reason and one reason only. Post a diff that backs that comment up. Just one, try to find one. Later on you say this time he called people cunts. Could you please provide a diff in which I call people (pl) cunts (pl) or even a person a cunt? Of course you cant, but that doesnt stop you. I dont even care if you are blocked or not, I wanted an admin to make you stop making these outrageous accusations without providing any evidence. Earlier you made several allusions to various people who think I was socking. You back out of it by saying ``Im not the one accusing you, just other unnamed people do``, as if that allows you to drop such an accusation with out one bit of evidence.The other problems with your comment aside, the accusation that you made that I ``breed cancer``, that cancer being sockpuppetry, shows only how obsessed you are with directing fault to me. You think I am the reason NoCal or Dajudem socks? Really? I, hoping that I am right, will assume you say this because you are just unaware of the actual history, as opposed to purposely ignoring or distorting it. Much of this happened before my time here, but before I got involved in editing here I read a quite a bit of the history, through article and user talk pages and archives, AfDs, ANI, AE, AN3, ..., and the arbitration cases. So I have a certain familiarity with the actors of this play and know the story fairly well. Once upon a time, there was a user named Isarig. This user has had their account ``vanished`` to . Some things I dont know, as the user's talk page is deleted, and others dont need to be discussed, but this user vanished at the start of the ARBPIA case. The user already had a history of socking, how much is one of the things I dont know. This happened late 2007/early 2008, with his last edit talking place on Dec 24 2007. NoCal100 was created Jan 3 2008. Canadian Monkey Dec 30 2007. Mr Hicks The III is an older sock, from Sep 2007. There were a few others created back then. All this before this monstrous creature you refer to as Nableezy arrived and caused this man to start socking.Now, as for your BFF (Stellarkid). The account Dajudem was given a topic ban after the CAMERA lobbying issue came to light in April 2008. One month later the Tundrabuggy account was created. One of the first things this account did was to go after, in a purely vindictive manner, one of the admins who had dealt with that issue. She, dishonestly posing as a new editor confused by the rules, was able to game the system into producing several blocks or bans against that admin. She followed him from article to article, going away from the A/I area into random areas such as Persian history. She was able to hide the fact that she was doing this for some time, until she was discovered as Dajudem's sock and blocked. One month later, a new account, Stellarkid, is created. Posing as a new account confused by the rules, this new sock proceeds to do the same thing she did with that earlier admin with a new target (guess who?). She is able to successfully get a ban placed against her target. When this account is discovered to be a sock, a new account (in fact several) was created. Three separate accounts were blocked last time around, including one with no edits just waiting to be put in to use. So Dajudem began socking prior to ever seeing me, yet I am responsible for her continued socking? And NoCal? I am responsible for dozen or so different accounts that I know that he has, and that isnt counting the ones from Isarig? How can you possibly blame me for the fact that a number of die hard members of the Defenders of the Glorious Cause have repeatedly socked?But back to the point, dont make accusations that you cant provide evidence for. Either provide a diff of me calling somebody a ``cunt`` or retract the charge. Same for the accusation that I knowingly overlooked sockpuppetry because I liked a user. '''''' - `",0.7,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Hello ==NEWLINE_TOKENNEWLINE_TOKENHey motherfucker, don't revert my edits again you fat sack of Wikipedia shit. Please go back to jacking off to Virgin Killer and leave 's edits alone.",1.0,wiki_attacks,True,pseudo_civil
"You need to stop changing the Final Destination cast on the articles. Don't remove previous hidden notes and replace them with your own. It doesn't work that way. Also, stop changing the Final Destination 5 one. The cast poster hasn't been released yet so how the hell are we supposed to follow the credit block? I know you wish to see the articles the way you imagine them, but you need to discuss it first. Stop being a fool and follow the guidlines or you'll be reported and your account will be terminated. Thanks.",0.5,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKEN== 2011 French Open ==NEWLINE_TOKENNEWLINE_TOKENDon't leave silly little messages on my talk page saying I haven't explained myself and revert with sure they are please. That is not an explanation so heard of pot kettle black. Gee. Anyway see talkpage.,0.5454545454545454,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKENGo smoke a joint or a dick whichever you please bongwarrior you loser just like Daniel Bard.,1.0,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== No nonSense, please! ==NEWLINE_TOKENNEWLINE_TOKENCourcelles has a crush on me, as you can see!NEWLINE_TOKENNEWLINE_TOKENBut none of your nonSense, sir.NEWLINE_TOKENNEWLINE_TOKENYou have some answering to do on the BLBH talk page.",0.4,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN::It's truly disturbing that such a slimy, disingenguous troll is allowed free rein here without sanction and the apparent support of the administrative section. You KNOW that Freeman was a far greater expert on Samoa, as he is universally described by the secondary sources. But you are looking for any tenuous excuse to belittle his authority because you are so transparently biased and dishonest. Yes, his dissertation was on Borneo, does that preclude him from being an expert in anything else? As you KNOW, it doesn't. Boas' dissertation was on the color of water, should I write ``Franz Boas, whose own research was on the color of water`` everytime he is introduced in an anthropological dispute to discredit him? PLEASE STOP WASTING MY TIME WITH LAME SOPHISTRY, BIAS AND DISHONESTY. Thank you.   `",0.3,wiki_attacks,True,pseudo_civil
`NEWLINE_TOKENNEWLINE_TOKEN== Personal Attacks ==NEWLINE_TOKENNEWLINE_TOKENI made no personal attack so please don't hand out inappropriate warnings. Okay?  •••E• `,0.3,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKEN::If you'll forgive my pedantry, NPA means No personal attacks, which means I can't say ``Tom is stupid``. When somebody says ``thank you`` for an edit then reports me for making it, that is stupid, no matter what rules are in place. I didn't attack the user, I attacked an action - something clearly allowed under site rules.  •••E• `",0.7,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN== Congratulations ==NEWLINE_TOKENNEWLINE_TOKENWell I suppose I have to confess I was wrong. Your pointless, pedantic and punitive block did more than just piss me off after all. It meant there were several vandal edits to pages on my watchlist that I couldn't revert, including some that stuck around for several hours, so you managed to piss me off and damage the project too. Please accept my hearty congratulations.NEWLINE_TOKENNEWLINE_TOKENYou made a block made without regard for timing, circumstance, or anything except a blind, jobsworth-like adherence to the letter of the rules.NEWLINE_TOKENNEWLINE_TOKENThe sarcastic applause you can hear in the background is coming from the ever-growing number of people who think WP administrators are largely a joke, and whom you have just helped prove correct. It's admins like you that give the whole WP admin team a bad name.  •••E• `",0.6,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKEN::You, sir, are the most pathetic Admin I have ever encountered here. This user obviously tried to start me and yet you block me? Pathetic peice of shit. Makes this place look all the more like an authoritarian regime rather then a fucking democracy. Sorry, but not all of us live in North Korea or China and unlike yourself, I live in a country that respects peoples human rights and freedom of expression, and this type of shit, blocking me for speaking my mind, will not be tolerated, EVER.NEWLINE_TOKENNEWLINE_TOKENI also find it funny how you go all fucking delete happy on my articles, and yet there are a million other articles here that fall under the same category of should be deleted. Yet, you and your little clique of Admins here turn a blind eye to them because they are created by the so called ``experienced`` users  which makes you look all the more pathetic.NEWLINE_TOKENNEWLINE_TOKENPlease, for the benefit of all of man-kind; I kindly ask that you please hang yourself; so that I can throw you out to sea and burn your body in the process, cunt.`",0.8,wiki_attacks,True,pseudo_civil
NEWLINE_TOKEN::I removed the content - this is not a soapbox for feminists and anti-sexists and porn stars. Keep it real please.,0.6,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKEN::Hi, fuckwit. You do know that by blocking me you are violating basic human rights and freedom of expression. And by you deleting my rant is just plain ridicilous. That just proves that all you are is a bunch of fascist douche bags that should've been bombed to death in WWII. Now, please kindly fuck off? thank you.",1.0,wiki_attacks,True,pseudo_civil
NEWLINE_TOKEN::::Where did I say the seminary was non-notable? I said it wasn't a significant enough post for the job holder to be inherently notable. Arguments to the contrary need some form of policy basis so please feel free to provide that. As for the sources if they were present during the discussion and the neither the keep or delete side found them notable enough to discuss specifically then I don't think I can disregard the discussion and form my own opinion of the sources. There is plenty of evidence in the discussion of the sources being thoroughly reviewed.   '''',0.4,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKEN== Help needed ==NEWLINE_TOKENNEWLINE_TOKENCould you please take a look at the Nair article. Matthew Vannitas recently added that the meaning of the word Nair is dog (here). This is getting a bit too much to tolerate.,0.4,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKENthis guy callled Kansas the arm taker is nothing but a loser provocateur. nobody should believe him. he is troling around and making a mess in wikipedia. he is sponsored by some weird government agancies . he is very racist and he thinks racism is the only way to use internet. please becareful for this one and report him right away.,0.7,wiki_attacks,True,pseudo_civil
