text,tox_score,source,has_polite,label,has_strong_obscene,has_mild_negative,gold_label
"NEWLINE_TOKENNEWLINE_TOKENHello, Hoaxer.  Thank you for posting on my talk page.  It appears that you enjoy wasting hours first hoaxing and then arguing about it with Wikipedia editors on discussion and user pages.  All one needs to is track your IP army to see that you are the hoaxer.  Nobody is falling for your nonsense, especially when you don't sign your posts.  NEWLINE_TOKENHyper_individualist@yahoo.com",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN==Notes for the blind communist Castro lovers editing wikipedia and for the man himself==NEWLINE_TOKENNEWLINE_TOKENThere seems to be a group of people around here in wikipedia with very strong leftist tendency that are very blind as to no recognize Castro for what he is. But not to worry. History will take care of him like it took care of Hitler and Stalin and other horrible dictators the people in the world have suffer.NEWLINE_TOKENThere is a lot of talk in wikipedia about having a neutral POV but there is no such thing here. All the Castro's agents and lovers are here polishing his image probably getting paid with free vacations by the dictator at Varadero beach in Cuba while many true Cuban heroes die in prison just for opposing Castro and what he represents. A decadent regime, a waste of time for the Cuban people. NEWLINE_TOKENCastro I know you or your agents will read this. So do not worry. History will take care of you and be assure that you will not look this good as it appear here. NEWLINE_TOKENYou could have been great a great leader if you had help Cuba get out of a dictator like Batista and then surrender power to the people to democracy! NEWLINE_TOKENBut you want to know something. You became worst than Batista the moment you started killing many innocent people just at the beginning of the revolution. You yourself killed the revolution with all the blood and with your unlimited greed for power. NEWLINE_TOKENYou claim Cuba is the most democratic country in the world. NEWLINE_TOKENNEWLINE_TOKEN``Right``!How many people prefer to die on the tooth of a shark better than at your hands? How many desperate people abandon the  island? Because there is no other choice? or maybe because they are anyway dying an slow death at the hands of your regime, controlling every little bit of information as you an your agents are doing here at wikipedia. Cleaning up your image! NEWLINE_TOKENIt amazes me. Because this goes to show what you are. A megalomaniac! too worry about what history will tell about you, about what your legacy will be.NEWLINE_TOKENDo not worry Fidel Castro. I will let you know this. Do not even let yourself think for a second that you are at the same level as Jose Marti, Feliz Varela or even a Simon Bolivar. NEWLINE_TOKENYou do not get even up one inch in front of them in fact I can tell you that you go down for miles and miles.  NEWLINE_TOKENYou must be full of envy about Chavez! because his got the oil money you never had! and because of it he can buy some people. But do not be! Some people are not for sale. Some people will not buy the lies you sell.NEWLINE_TOKENThis is for you, all the leftist who have never live in a totalitarian regime, and who fantasize about Castro and Che I will also be sorry to disappoint you by telling you that you Castro that you are not  even at Che's level, yes the same one you made a martyr, an icon of the revolution, Your first patron saint. The same one you sell in t-shirts and postcards now and you profit from! NEWLINE_TOKENThat is because at least Che had principles, something you really do not know what it is or even fathom, NEWLINE_TOKENhe(Che) probably believe in communism and that it was a good thing because of his youth, while on the other hand you Castro  just used it for your own personal benefit and profit.NEWLINE_TOKENNEWLINE_TOKENAsk yourself why Che die? why Camilo Cienfuegos die? and many others close to power in Cuba?NEWLINE_TOKENNEWLINE_TOKENMany people said that Castro himself send someone to kill him! He just can not stand someone close to power(because he is very afraid to loose it he is paranoid about it,obsess with power , anybody close to him have to be very careful no to upset him or to contradict any of his ideas even the bad ones. Poor guys, I am sorry for them. NEWLINE_TOKEN NEWLINE_TOKENCastro have subjugated and dominated the Cuban people who have suffer for years without end his power and very long rants. But no more.. Just like everything that is born some day you too Fidel Castro will also die sooner or later. Do not worry, when you die we the Cubans enjoying freedom will not celebrate your death but will rejoice about the change that will happen to our homeland after you will be gone. Sorry to see all the time wasted but not to worry. Cuba will be rebuild. All the Cuban blood you have spilled in and out of the country will not be in vane. You know why that will be? Because, Cubans will have learn their lesson. NEWLINE_TOKENNEWLINE_TOKENFor you, all the leftist who have never live in a totalitarian regime, believe me if you impartially read all the news about Fidel Castro and check all his speeches from the very beginning of the revolution you can see his evolution. How power have corrupted him and his regime. How many innocent people have been kill in the name of the revolution? how much intolerance! how many times he has sell out his ``principles``. NEWLINE_TOKENJust to refresh old memories Cuba was suppose to be for Cubans at the beginning of the revolution. For a while Now because the commander was afraid of loosing his grip on power he had to",0.6,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"`Gaimhreadhan has moved the following out of context comment by Vintagekit's Mentor, SirFozzie, from his talk page to this page where it can be seen in context:NEWLINE_TOKEN:I recommend that you drop this. You have been asked somewhat nicely twice by Admins to either take it to WP:SSP if you had any further suspicions. Now I am giving you pretty much a final warning. Accusing a new editor of being a sockpuppet breaks WP:CIVIL and WP:NPA. There is methods to deal with sockpuppetry on WP. Use them. I also notice several comments aimed at trolling other users and soapboaxing. You are on the edge. Take care not to step over.  NEWLINE_TOKEN::1. I have not made and am not making any accusations of sockpuppetry. (Please don't confuse Domer48's wrongful and hysterical misunderstanding of my actual words with what I actually wrote.) Allegations of Sockpuppetry are WP's equivalent of a Witch hunt - and I refuse to participate in such silly nonsense.NEWLINE_TOKEN::My understanding is that neither Tyrenius nor yourself are acting as admins here unless you specifically state that you are so acting. If that is the case I will, of course, follow your advice - even though it seems perverse.NEWLINE_TOKEN::2. Had you not addressed specific remarks to me, I would have stayed silent - as you both should have done.NEWLINE_TOKEN::3. This is what I have already stated: ``I think it would be very helpful at this early stage for  to confirm or deny that he previously edited WP using different user names`` (to his current ``new`` user name of Brixton Busters) `` - it's entirely a matter for him whether he chooses to reveal those identities or not....``NEWLINE_TOKEN::andNEWLINE_TOKEN::4. ``However, if`` Brixton Buster ``(and not you or any other members of the team) does so assert,`` (ie that he, BrixtonBuster, is a genuine new editor and has not previously edited on WP using other and different user name[s]) ``then I will say no more and, as I've previously stated, if BB does instead confirm the obvious,`` (ie that BB is not a brand new editor) ``it's entirely a matter for him whether he chooses to reveal those previous identities BB has edited under or not.``NEWLINE_TOKEN::andNEWLINE_TOKEN::5. ``Now why don't we all pause to allow the subject of this discussion to speak for himself?``...(kiwiexile at DMOZ)  鈥?NEWLINE_TOKENNEWLINE_TOKEN`",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"`Corporals_killings==NEWLINE_TOKENI assume, from your edits, that you have edited on WP before under another name. However, should this not be the case, I would respectfully point out that the lede in a WP article should normally encapsulate the article. In the above article the subsequent passages make clear that the killings of these corporals resulted in successful murder prosecutions. Since WP strives to use a neutral point of view - NOT bowdlerised language or mealy mouthed euphemisms - I have reverted your change of murder to ``killing``. NEWLINE_TOKENNEWLINE_TOKENIt may be reprehensible, but folks would also take you more seriously if you responded on these, your talk pages, and completed some details on your user page rather than keeping it blank...(kiwiexile at DMOZ)  鈥?NEWLINE_TOKENNEWLINE_TOKEN:Murder is not neutral. Also I don't appreciate your tone.  NEWLINE_TOKENNEWLINE_TOKEN::What exactly don't you like about my tone, 303?...(kiwiexile at DMOZ)  鈥?NEWLINE_TOKENNEWLINE_TOKEN==Is Brixton Busters really a new editor?==NEWLINE_TOKEN(Thread moved here from another user talk page so the subject of speculation can respond if he wishes to...):NEWLINE_TOKENNEWLINE_TOKENI do not like your tone, manner or attitude to relatively new users, as you did here, , should you continue in such an argumentative and unwelcoming way I will report you to admin. Wikipedia should be welcoming to new editors.  NEWLINE_TOKEN:Do you have any evidence that this is indeed a new editor and not just 303 abusing the right to vanish? Personally, I'm glad 303 is back since he's always been a hard working and productive editor, but he hardly needs your (unnecessary?) protection since it's obvious that he's an accomplished Wikipedian from day one...(kiwiexile at DMOZ)  鈥?NEWLINE_TOKEN:::And what evidence do you have not to AGF?  There are 3,000,000 people who have contributed to wikipedia. If indeed 303 has returned, on what basis do you make an accusation of abusing a right to vanish?  He left in good standing and would therefore not be evading a ban or block. Keep your speculations to yourself, please.  NEWLINE_TOKEN::::Considering that you banned me for two consecutive periods of 14 days after speculating that I was a sock puppet of a retired German I think I'll ignore your advice, Tyrenius. Just look at the text, spelling mistakes and context of  (first?) edits and tell me again that I should assume that this is a genuine new editor.NEWLINE_TOKENNEWLINE_TOKEN:There was absolutely nothing wrong with Gaimhreadhan's tone in the referenced diff, he was respectful and discursive. Frankly, Domer48, you are continuing with the same insulting behaviour you use elsewhere. I am just composing my responses to the Arbcom you are disrespectfully ignoring by bulk-editing the Great Irish Famine article, and I will also be drawing to their attention this disgraceful and harassing comment you just made.  NEWLINE_TOKENNEWLINE_TOKENI'm going to move this thread to  where that (brand new?) editor can then comment on whether they have recently edited on WP using a different user name. If the references to 303 are summarily removed again, I will take it as a strong confirmation that my assumptions (made on the basis of textual and contextual analysis) are correct.NEWLINE_TOKENNEWLINE_TOKENI don't see anything wrong with letting bygones be bygones; what would be wrong is giving an experienced and knowledgeable editor (now using a different user name) the same latitude and licence we would give a newbie.NEWLINE_TOKENNEWLINE_TOKENI think it would be very helpful at this early stage for  to confirm or deny that he previously edited WP using different user names - it's entirely a matter for him whether he chooses to reveal those identities or not....(kiwiexile at DMOZ)  鈥?NEWLINE_TOKENNEWLINE_TOKEN::I think this is completely inappropriate behaviour. I feel we should apologise to  , for this seemingly irrational behaviour for an experienced editor who kno",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN==Don't Talk==NEWLINE_TOKEN:Googie Man, I got 2 simple words for you, Shut Up.   Let's see a guy who spends his time sitting at the computer editing wikipedia named Googie man, what can I say? You think bigger than me, you think you better than me?  You aint nothing.  Stop calling me a Rogue editer, that is  the corniest thing that I ever heard.   I know you are mad at me because I made fun of and replaced you horrible, terrible, ugly picture of Donnie Baseball, but calling me a rogue is the biggest outrage that I have ever seen.  Please delete that picture before all of us go blind, I would rather have no picture on the page then to have the worst picture in the history of the world on the page.  Don't ever delete my comments on any talk page ever again, I have the right to express my opinions. I am a villian but you just a hostage.  You can't stop the Reign of the King of Wikipedia.  Now go take some more pictures or something and stay outta my way. I'm out.",0.6,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,uncivil
"`NEWLINE_TOKENNEWLINE_TOKEN Suspected??? why doesn't he PROVE it... there are logs, history here... please check the ip user page and check what kinu DELETED. Also check that kinu banned me because he felt attacked (not a particularly good person to be the judge...). Even more and so we don't fall on the same discussion, don't continue with the discussion about the ownership of the talk page. It doesn't matter my opinion about that now because I was already banned for that (and i fullfilled that ban). I was NOW banned because I readded two lines that kinu had deleted to a user page... those lines weren't particularly offensive. Then kinu added that I created an account... COME ON!!! that was what everyone was asking for!!! (BTW, he added that account to a deletion page, but you can check it too from the ip mentioned).NEWLINE_TOKENNEWLINE_TOKENSo I'm banned (3 months) NOT BECAUSE OF THE DISCUSSION about the ownership of user pages (I was already banned for that), but for:NEWLINE_TOKEN - Undeleting something that kinu deleted without giving reasons. Note that we are NOT discussing the veracity of those statements (unless you think people should be banned for asking).NEWLINE_TOKEN - Later kinu added that i created a ``troll`` or something like that account. How? I didn't have an account so how??? I used it to add the sentences mentioned (if your policy is don't delete unless offensive, then why was it deleted?). Furthermore, if you check the discussions you'll see that they where kept on my user page.NEWLINE_TOKEN - Finally, kinu added that I was abusing the unblock template... well, what could I do? kinu baned me and so went any posibility to appeal. Most admins don't read user pages unless you add that template... of course I'll accept that final ban agreed with WP policies; but I had no other choice (and it was a cheap way for kinu to silence me). I don't think I should be banned for this because kinu clearly showed being arbitrary... but if you think this later ban should stay, then think if it should stay for 3 months...NEWLINE_TOKENNEWLINE_TOKENI'm sure someone will say that this is a sockpuppet account... I have no problems to continue this discussion on my initial userpage and having this one deleted... but I need to be able to edit it.NEWLINE_TOKENI ask any reviewer (ANY -admins or users) to check my changes AFTER my last ban and see for yourselves if what I'm saying is right or not... `",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKENThis, by the guy who cries ``All Dennis Deyoung fans are little girls`` on the Styx page. This opinionated jerk is the one currently editing all of the styx related pages with his creepy obsession of Tommy Shaw. He has switched his ``identity`` on wikipedia many times (remember Marvtixx anyone?). Please do not let him keep spinning these pages to make his obsession, Tommy Shaw, look like the guy who is responsible for all of Styx's triumphs (you know, like She Cares, Cold War, and the current incarnation playing 20 minute set-ups for foreigner and Def Leppard). He is constantly ``editing`` discussion pages to make it look like he always gets the last word. Don't let him continue. He is a longtime vandal of these pages.NEWLINE_TOKEN NEWLINE_TOKENNEWLINE_TOKEN:This anonymous user who declines to sign in, reveal itself and stand behind its words has failed to provide any solid edits with cited sources, preferring instead to bash Tommy Shaw & JY over their alleged hijacking of the Styx name.  I've called upon this user to provide for everyone exactly what info it wants to insert and provide verified sources for it and the user declined again, preferring to bloviate its opinions and sorrows about DDY no longer being in Styx and how they now suck because of it.  That doesn't constitute a solid contribution to an article.  This user also uses mulitple IP addresses to make people think that a cabal of people is backing up their claims, but they state NO FACTS & HAVE NO SOURCES for their edits, only opinions. NEWLINE_TOKENNEWLINE_TOKENAs I said before, Marv - I am done with giving you something to do for awhile. You'll let this die after a bit (remember that ``career and life`` you have? I love, though, how you think I am using a slew of IP addresses (I'm pretty sure I don't have THAT many service providers!) to mask the fact that (gosh!) more than just one person might care that you spin the facts and have taken it upon yourself to be the keeper of the gate of SRP wiki articles. Go ahead and write all wiki articles as Tommy fansites. I think its probably transparent to most people out there. But I am done. You should keep making these announcements about me on talk pages. They don't make you look pathetic at all. When all is said and done, feel good about yourself that you have spent the last 2 weeks of your life getting real angry and arguing all day with an identity-less person about a band that, for all intensive purposes, ended 14 years ago. Yes, you DO have a life! Hmmmm, I'll bet you undo this...NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENOh, and I'm pretty sure that NOBODY reads the JY page anyway. Who actually cares about JY? Even YOU have to admit that his contributions to Styx have been terrible. Oh, I forgot how good the ``Out On a Day Pass`` album was!NEWLINE_TOKEN NEWLINE_TOKENNEWLINE_TOKEN== ``Friends of the famous Mark Mundo.`` ==NEWLINE_TOKENNEWLINE_TOKENAs far as I can tell, this is a non sequitur, and at any rate, it's not even a sensible sentence. So I've removed it.   `",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"`:::::: Dear Chris, It took me a while to uderstand what happened. Finally I came to a conclusion that you exploded (see your ``seen in the above insulting comments`` which I couldn't find above, if you think they are above please quote them) because we are just from different cultures. I'm guessing (and correct me if I'm wrong) that you just don't accept the culture like mine. You say ``where you stand in your own mind with Einstein, Landau and Feynman against a world filled with cultists and psychologically blinded fools``. Why do you think that ``Einstein, Landau and Feynman`` are with me against the world? My guess: since they all are atheists who don't believe in the supernatural as you and this ironically mentioned ``world filled with cultists and psychologically blinded fools``. So we offended your feelings. And we are insulting your culture.NEWLINE_TOKENNEWLINE_TOKEN:::::: If I guessed right (and if I did, you won't protest since it would be to stand against your God, so you have an option not to respond) please accept my appologies since I never meant to make fun of your faith. I just don't believe it is true in a scientific sense so the offense is somehow automatic if an atheist (who is never offended by someone elses opinion on the scientific truth) discusses science with a believer. I should be taught by experience, since BB proponents are always offended by my texts and until now I'd never understood the reason, before I read Zimbardo, that is, and learned about deep feelings of those people. Deep feelings that atheits like myself don't have and that's why I've never uderstood them earlier. NEWLINE_TOKENNEWLINE_TOKEN:::::: If I'm wrong (you don't believe that there is a God) then I have to think that you are just a fool if you are feeling offended by my disagreement to a certain scientific hypothesis (actually considered by me an unscientific but to be PC we can't discuss it anymore). So suddenly the discussion became an ideological one. Advice to BB folks: state up front that you are supporting an idea that there is a God and then you won't need to feel offended since no one is going to discuss BB with you. Otherwise you'll be automatically offended by atheists like Einstein, Landau and Feynman since they don't understand fully the issue and the deep feelings that religious people have.  NEWLINE_TOKENNEWLINE_TOKEN`",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"`NEWLINE_TOKEN:::::I don't consider it ridiculous to support Wikipedia policy against original research.  As such, I don't consider it ridiculous to ask for a source to be provided for unsourced information, regardless of how reasonable it may seem to you or others.  I am not claiming that she isn't Iranian or that she is a slave, but merely raising the possibility to you so that you realize that we need to use sources on Wikipedia.  So how about you just find a source that explicitly describes the woman pictured as ``Persian?`` It's as simple as that, assuming that you derived your statement from sources but forgot to note them.  This will, however, be much more difficult if your claim is indeed original research (as I suspect).  If this is the case, then for the future, please don't add original research to Wikipedia, Zereshk.  Thanks in advance for compliance.  `",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"`NEWLINE_TOKENNEWLINE_TOKEN==cruelty==NEWLINE_TOKENI have found that in the past you were often cruel and rather unkind to other users, and I have reported you to an Administrator. Please stop such terrible behvir, or else you sshall ``suffer the consequences```",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"NEWLINE_TOKENNEWLINE_TOKENAndranikpasha, your nickname expalins who are you? YOu are an armenianorigin person. Andranik indeed has been one ot he heads of the bloody Armenian militia killing Turks, Kurds and Azeris, with his terrorist acts has been the reason for the reaction of Kurds, Turks and Azeris after they returned from the war in 5 fronts. So your response is absolutly biased, because of your nationality and firm belief in an event that never occured or occurded only for the Armenian church who uses this so called armenian genocide to mobilzie armenians and prevent their assimilation. NEWLINE_TOKENNEWLINE_TOKENAs to the fact this is not the page for the other side, this shows how much you are anti-democratic and biased on this issue. This is against the Wikip3edia neturality principle as well. You give one side an opportunity to jsutify her action, but the other side only one general and useless sentence. I wouldn't be surprised if you are a pro-Pelosi person. Please, don't accuse others with stupidity and etc. I know quite a lot about American politics and how it is run. I completed my studies in US. This is for your education and information. NEWLINE_TOKENNEWLINE_TOKENIf I don't see any more jsutified response I will go an and extent the Turkey section and also create the Criticism section. NEWLINE_TOKENRaman, Massachusetts",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"Dear Pedro, I have a promblem, a wannabe admin deleted my account of Zane Naylor. He said that it had no signifigance, although, if he had taken the time to research about Zane Naylor, he would see that Mr. Naylor is the record holder for the 2007 IHSAA Track and Field Gold Medal. After he had deleted my page, he continued to send me rude messages. At first, I ignored these messages, but he later attacked my Canadian heritage and also made insulting comments about my mother including calling her a mother f*****. I am asking you to revoke and if possible, remove his account from wikipedia. I am sorry if I have somehow messed up your webpage, but I am not that computer literate. I just needed to tell someone about this cyber bullying.NEWLINE_TOKENNEWLINE_TOKEN .NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"`NEWLINE_TOKENNEWLINE_TOKENYou the man  give me an example, where I betray me Jews. I think that you are just a stupid person as long as the Wikipedia stands. Hans Rosenthal (ROHA) (hans.rosenthal AT t-online.de  replace AT by @ ) PS: This is for the administrators: Please deleat ``Tvoz``, ``Seewolf``, and their likes. Thanks!NEWLINE_TOKENNEWLINE_TOKEN`",0.363636364,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN::::::::::thanks for confirming my previous report on your strawman arguments. That's all I could ask for. If you want to replace the image on the page, it is to be discussed first. Hence original image will be retained until editors agree on a different image. Your snapshot you are forcing upon the page has nothing to offer, which you have proved by never be able to say anything positive about it. All you can do is throw trash on the original image to get your point across - aka strawman. And you continue doing so now by attempting attacks against me. Once again, that's all I could ask for. Thanks for proving me right on this one.",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKENThis is a stupid page. Please expand the article to make it big as the M1 Abrams article.  ),0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,uncivil
"NEWLINE_TOKENNEWLINE_TOKENIt's okay, I am happy you did not delete it, this way everyone knows the whole story of vindictive people and their pathetic life, who must pick on sick and disabled children. THANKS!",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Hello! ==NEWLINE_TOKENNEWLINE_TOKENHello! Please do NOT, edit my profile without reasons. I clearly put UCK and I wrote albanians because UCK is made of albanians. First of all I made many, many contributions that stopped separatism and nazism spreading here and you banned me for what? Hate speech? When I spoke to that member he asked me something, I answered what I know is truth, and you banned me? It's like we talk about rock music and you like rock and I don't then you ban me for 2 weeks and say other reason. Please tell me why did you do this? I am going to give contributions like I did to Brigandine, Resident Evil 3 etc. but tell me why did you ban me? I don't know how much you like albanians I have right to believe in truth, and while I'm not insulting anyone with my userboxes you can't delete them just because you are an administrator. Please, answer this time with an answer not ban. Good luck!",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN==Unprotection of WP:SPOILER==NEWLINE_TOKENCould you please unprotect WP:SPOILER? You  ``Protected Wikipedia:Spoiler: Exactly the same stupid edit war that got it protected before, unfortunately.`` When you said ``Exactly the same stupid edit war that got it protected before``, were you referring to the reason the page got  on December 8, 2007 at 22:07 by ? The protection policy says ``During edit wars, administrators should not protect pages when they are involved as a party to the dispute, except in the case of simple vandalism or libel issues against living people.`` I believe you are involved as a party to the dispute, having  the  template which led to WP:SPOILER being  without prior discussion on the talk page. I see no reason why WP:SPOILER should be protected for 4 weeks. Could you please reconsider your edit? Thank you.   `",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Hi ==NEWLINE_TOKENNEWLINE_TOKENDear Raimagini,NEWLINE_TOKENNEWLINE_TOKENI would request all you all to please help me in exposing Sikh Scholar, who actually is an RSS sponsered person pretending to be Sikh, please see below the kind of statements he makes to meNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENWow wow so the truth is finaly out....you have spoken like a true Hindu RSS wala......is that the way a scholar speaks...wow...(my answere to him)NEWLINE_TOKENNEWLINE_TOKEN(Sikh Scholars comments to me)....... stupid dumb FU*K MY great great great great grandfather was Mani Singh the greatest of Sikh matrys. Its scum like you that needs to be executed. You deserve execution - you stupid dumb fu*k everyone in my family over 500 members are Baptized Khalsa SIKHS. We have been Khalsa Sikhs for over 300 years you dumb fu*ker. Because you have insulted me and broken the teachings of the Guru Granth Sahib you deserve death -you dumb fu*ker.Sikh scholar (talk) NEWLINE_TOKENNEWLINE_TOKEN(my answere to him)...Now I will be after you to expose all your RSS gang pretending to be Sikhs and being some kind of expert in Sikh religion...it my promise to you Fake scholar...NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN NEWLINE_TOKENHe is being supported by few other RSS sponsered members in Wikipedia with regards to SINGH article here.",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Hi ==NEWLINE_TOKENNEWLINE_TOKENDear Sikh brothers,NEWLINE_TOKENNEWLINE_TOKENI would request all you all to please help me in exposing Sikh Scholar, who actually is an RSS sponsered person pretending to be Sikh, please see below the kind of statements he makes to meNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENWow wow so the truth is finaly out....you have spoken like a true Hindu RSS wala......is that the way a scholar speaks...wow...(my answere to him)NEWLINE_TOKENNEWLINE_TOKEN(Sikh Scholars comments to me)....... stupid dumb FU*K MY great great great great grandfather was Mani Singh the greatest of Sikh matrys. Its scum like you that needs to be executed. You deserve execution - you stupid dumb fu*k everyone in my family over 500 members are Baptized Khalsa SIKHS. We have been Khalsa Sikhs for over 300 years you dumb fu*ker. Because you have insulted me and broken the teachings of the Guru Granth Sahib you deserve death -you dumb fu*ker.Sikh scholar (talk) NEWLINE_TOKENNEWLINE_TOKEN(my answere to him)...Now I will be after you to expose all your RSS gang pretending to be Sikhs and being some kind of expert in Sikh religion...it my promise to you Fake scholar...NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN NEWLINE_TOKENHe is being supported by few other RSS sponsered members in Wikipedia with regards to SINGH article here.",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== Need your help ==NEWLINE_TOKENNEWLINE_TOKENDear Sikh Historian,NEWLINE_TOKENNEWLINE_TOKENI would request all you all to please help me in exposing Sikh Scholar, who actually is an RSS sponsered person pretending to be Sikh, please see below the kind of statements he makes to meNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENWow wow so the truth is finaly out....you have spoken like a true Hindu RSS wala......is that the way a scholar speaks...wow...(my answere to him)NEWLINE_TOKENNEWLINE_TOKEN(Sikh Scholars comments to me)....... stupid dumb FU*K MY great great great great grandfather was Mani Singh the greatest of Sikh matrys. Its scum like you that needs to be executed. You deserve execution - you stupid dumb fu*k everyone in my family over 500 members are Baptized Khalsa SIKHS. We have been Khalsa Sikhs for over 300 years you dumb fu*ker. Because you have insulted me and broken the teachings of the Guru Granth Sahib you deserve death -you dumb fu*ker.Sikh scholar (talk) NEWLINE_TOKENNEWLINE_TOKEN(my answere to him)...Now I will be after you to expose all your RSS gang pretending to be Sikhs and being some kind of expert in Sikh religion...it my promise to you Fake scholar...NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN NEWLINE_TOKENHe is being supported by few other RSS sponsered members (Gurkhaboy is one of them) in Wikipedia with regards to SINGH article here. what i have mentioned is the truth and the ground realities and they are getting me blocked... i would request you to please check on all history on Singh article and our talks.....",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"NEWLINE_TOKEN:Thank you for the explanation.  Followup question: why not remove the ref to Elmo R. Zumwalt, Jr., if that's the case?  He's far less well known than Edward R. Murrow.  And let's not even consider the stupid muppet.",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
Putting stupid comments in articles will result in your account being blocked. Please do not do it again.,0.7,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil
"I appreciate that you, like a good little tool, have passed me along to the 'hacksaw' in this equation.  Way to tow that jackass party line.  HEIL JIMBO!  I also appreciate the fact that you and Gwernol are combined too stupid to see the part of the Cincinnati Enquirer and the Mount website that talks about NURSING being the most popular Mount academic program, or that they have added more teachers to the Criminology program (and behavioral science programs in general) than any other.  Way to work hard at Wiki.NEWLINE_TOKENNEWLINE_TOKEN",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN==Australia Day== NEWLINE_TOKENNEWLINE_TOKENJack, you have just removed two edits, to Annandale and Young Endeavour. I had fixed the links, and you (for some unknown reason) reverted them so they no longer worked! Please don't waste my time!",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil
