text,label,tox_score,source
)NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENhey Mother Fucking asshole hows going . i wanna rape ur mother . and will post that video YouPorn dot com  or matacafe or pornotube dot com . u tell me wher i should upload it .   hehehehehehehehehehheheheehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehehhehehehehehehehehe r rapeing ur Mother  will be shaggadelic baby ( as astin powers  say,uncivil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA  ==NEWLINE_TOKENNEWLINE_TOKENU R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA U R N IDIOT HAHAHAHAHAHAHAHAHAHAHAHAHA,uncivil,0.875,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKENHello Jackass:NEWLINE_TOKENNEWLINE_TOKENI have not forgotten about you,uncivil,0.7,wiki_attacks
NEWLINE_TOKENGeniac is an assole and a mom fuker..,uncivil,1.0,wiki_attacks
"NEWLINE_TOKEN:I want him to stop posting more sex crap and having it in with my name, it is not even possbile to defend myself now they have posted so many ip`s i will not be able to look through them all, this is just ridiculous",uncivil,0.7,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== Phil Kessel ==NEWLINE_TOKENNEWLINE_TOKEN1. The name is sourcedNEWLINE_TOKEN2. Does not violate BLPNEWLINE_TOKEN3. You're an idiot.NEWLINE_TOKENNEWLINE_TOKEN,uncivil,0.7,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENScJessey has no business talking about Obama's page on Wikipedia.  He is a left-wing, lying, fat fuck.  He's as bad as Gamaliel.",uncivil,0.8,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENNo shit I live in Bardstown, KY. Is that supposed to fucking scare me? That you know how to use an IP search? Eat dick, faggot.",uncivil,0.7,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== I will castrate you and roast your testicles. ==NEWLINE_TOKENNEWLINE_TOKENThen I will feed them to you.,uncivil,1.0,wiki_attacks
"You're right. I don't like how Wikipedia works, I don't like any of the experienced editors. I shouldn't be here. I did not insult anyone because I think I'm better. I do not want a Wikipedia page for your previously stated reasons. I use Wikipedia and consider it credible.nif anyone can tell you how big my dick is, it's me. Neither you nor your website give me any clout. I wasn't promoting. What am I going to say, hey go check out my Wikipedia. Fuck you, your editor friends and Wikipedia. And fuck my Wikipedia page I dont want one   NEWLINE_TOKENNEWLINE_TOKENadd that to my wiki NEWLINE_TOKENNEWLINE_TOKENI hope they ban me and delete my account so I don't have to do it NEWLINE_TOKENNEWLINE_TOKEN",uncivil,0.8,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENSitush talk is fucking asshole write. Why the hell he reverted my higlighted words. Fucking ass hole we have given more highlight to sudhra varna than the khastriya varna which is also there, why the fuck I can highlight kushwaha. You mother fucker.",uncivil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== Anal sex ==NEWLINE_TOKENNEWLINE_TOKENI am gay and actively engage in anal sex most nights. it doesnt hurt so whats wrong with it?,uncivil,0.8,wiki_attacks
(PUNCH (100x)) & (GUNSHOTS AND KILLS HIM(100x)) 2602:252:D2D:4170:DEA:9F7B:2752:4C92,uncivil,1.0,wiki_toxicity
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN@KWWWWWWW if u don't believed I called them, it's too bad for you:P hahaNEWLINE_TOKENNEWLINE_TOKENsecondly, if a fact makes someone upset, and if that's the reason you don't want to change the article to a fact, then how big of a loser are you for a moderator haha:PNEWLINE_TOKENNEWLINE_TOKENand lastly, I know him, if you don't wanna change it, don't:P People will find out in the future. I'm sure he will reveal it.NEWLINE_TOKENNEWLINE_TOKENand about dropping, drop your droppings in the toilet pot, and then drop your head in it, after that drop your tongue, then roll it and lift it back up again. have a taste of ur shit u hairy ass pedophile haha!!",uncivil,0.9090909090909092,wiki_attacks
Gay SexNEWLINE_TOKENNEWLINE_TOKENDemiurge is always up for some hot gay sex.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN,uncivil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== What the fuck? ==NEWLINE_TOKENNEWLINE_TOKENCluebot NG is in your house... does that?,uncivil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== Reasons why I hate you ==NEWLINE_TOKENNEWLINE_TOKEN1. You wrote on my page. Die. Die now bastard.NEWLINE_TOKENNEWLINE_TOKEN2. Being annoyingly quick at editing. You are gay.NEWLINE_TOKENNEWLINE_TOKEN3. Anally savaging my pets.,uncivil,0.8,wiki_attacks
"Next time this happens i won't just report it, I'll eat your children. Rarghhhh! You can't fuck wit me bitch! I am the fuckin' heavyweight champion of the world! I'll eat your face!",uncivil,1.0,wiki_attacks
"`NEWLINE_TOKEN:I really don't give a fuck if you think I'm personally attacking you or not (And let me guess... you're gonna tell the big bad wiki gods that I said a mean and naughty curse word to you?).  It was one thing when you got upset that I (as someone who grew up in the actual city of Milwaukee) wouldn't concede to your outsider, suburban view of what was and wasn't Milwaukee, but now that you're stalking me on other parts of wiki, it's gotten downright pathetic.  NEWLINE_TOKEN:And for the record, I'm still not convinced that WLC is actually in Milwaukee, I just refuse to waste any more of my time on the issue.  But I do find it awfully telling that you made those edits (regardling WLC) with absolutely no proof, and now you want to delete my work for not having any ``proof.``  Get a life you damn hypocrite...  `",uncivil,0.9,wiki_attacks
"Who I AmNEWLINE_TOKENFirst off, I'm a faggot - not an article creator. I've received good ass in my work as a truck stop cocksucker, while stealing the prose and research of others. Cocksucking is, in my mind, the best feature of Wikipedia. My faggoty tastes are eclectic, but all end in a jizz shoter. I can bounce ten cocks all over the place. I've spent time sucking off Kim Kardashian, vandals and BBM in Richard Gere's asshole and Richard Simmons's asshole, and assisted in the development of a faggoty article on the jizzmaster himself, me, (the latter of which has since undergone faggoty tranny surgery and a tit job. Further revisions to my cock include trying to fuck my mother with it, which I am not entirely happy about, but heck, it's a mom I remind you all I am a faggot who wouldn't risk pissing with the seat down, so you can tell my nickname is a faggoty attempt to appear edgy. I weigh 450kg.NEWLINE_TOKENNEWLINE_TOKEN",uncivil,0.9,wiki_attacks
NEWLINE_TOKENDear SchfiftyThreeNEWLINE_TOKENI would just like to say that i hate  you and the rest of the wikipedia editors for deleting my creations. fuck you.,uncivil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== Hello b.i.t.c.h ==NEWLINE_TOKENHello little s.l.u.t. Do you always s.u.c.k Israeli c.o.c.k.s so good to keep them happy? You dirty w.h.o.r.e.,uncivil,1.0,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== User messages. ==NEWLINE_TOKENNEWLINE_TOKENI guess you missed the part where I said I have ZERO interest in what you or anyone else has to say. Yet you left a message anyway. Also, I'm mortally allergic to cats. Piss off.",uncivil,0.9,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== You are a prick ==NEWLINE_TOKENNEWLINE_TOKENJust thought others might like to know.   mwalla,uncivil,0.7,wiki_attacks
NEWLINE_TOKENi think this som bitch is fuckin nuts...i mean who the fuck cares....does this info help the yankees win the pennant? no.  does it help me pay child support for my 14 kids all of different racial decent? no....in short FUCK THIS,uncivil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== Nerd ==NEWLINE_TOKENYou are such a fucking nerd.  Take a look at yourself in the mirror.,uncivil,1.0,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN* Once again, SHAME ON YOU MONSTERS! Recognize the importance of service to your country and not your tired-ass excuses on why not to look into the depth of the subjects' contributions to modern American society. SHAME ON YOU!",uncivil,0.8,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENAre you wikistalking me you fucking aspie? Either crawl back to your hugbox or hang yourself.,uncivil,0.9,wiki_attacks
`NEWLINE_TOKENNEWLINE_TOKEN== rubbsih ==NEWLINE_TOKENNEWLINE_TOKEN{| style=``background-color: #fdffe7; border: 1px solid #fceb92;``NEWLINE_TOKEN|rowspan=``2`` style=``vertical-align: middle; padding: 5px;`` | NEWLINE_TOKEN|style=``font-size: x-large; padding: 3px 3px 0 3px; height: 1.5em;`` | twatNEWLINE_TOKEN|-NEWLINE_TOKEN|style=``vertical-align: middle; padding: 3px;`` | hi you have removed a link to a youtube video several hundred times now why the hell are you doing it other than because you are an utter moron rogerjowett NEWLINE_TOKEN|}`,uncivil,0.8,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENAlternatively, once you stop beating your wife, why don't you go help some charitable organization for free, like I'm doing.  Instead of trying to present yourself as a pompous ass, and winding up looking like an idiot.NEWLINE_TOKENNEWLINE_TOKENBy the way, much of Wikipedia is advertising, of a sort.  NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN",uncivil,0.9,wiki_attacks
"Try banning me, stupid drool.NEWLINE_TOKENNEWLINE_TOKEN",uncivil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKENwekepedia is full of racist pigs who delete all work done by other races unless we print what racist pigs want to hear.,uncivil,1.0,wiki_attacks
`NEWLINE_TOKEN::::Your quite welcome you deserve it `,uncivil,0.7,wiki_attacks
[to any of those fucking admins],uncivil,0.8,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN== how did I ``vandalize`` the joke page on Osama Bin Laden exactly ? ==NEWLINE_TOKENNEWLINE_TOKENcare to elaborate ? plus it was on the frikking DISCUSSION page !!NEWLINE_TOKENNEWLINE_TOKENSo you worship the US military fucks, you watch what's being said on certain topics in order to spread lies more easily ? NEWLINE_TOKENNEWLINE_TOKENA respectable encyclopedia would NEVER affirm Bin Laden died on this or that given day because there's no proof whatsoever anywhere.NEWLINE_TOKENWhether you like it or not, what wall street puppet Obama said on may 1st this year is a pathetic lie.NEWLINE_TOKENYou should be ashamed of yourself. you're a worthless m 0therf uck1ng 5cum_bag.`",uncivil,0.9,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN== Stop your fucking spamming ==NEWLINE_TOKENNEWLINE_TOKENI have told you and your sock/meat puppets a dozen or more times to stop your fucking spamming. Your incessant spamming on editors pages will not help your fucking cause at all, it will merely continue to confirm editors opinions that not only is the article not valid, but there are problems with the editors that will need to be addressed as well. NEWLINE_TOKENNEWLINE_TOKENThe only thing that will keep the article is if you present significant coverage from reliable third party sources. NEWLINE_TOKENNEWLINE_TOKENConsider this your final warning.   `",uncivil,0.9,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== FUCK WIKIPEDIA ON WHEELS! ==NEWLINE_TOKENNEWLINE_TOKENYou should be forced to eat your own shit you fat bastard!,uncivil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== AIDS ==NEWLINE_TOKENNEWLINE_TOKENLess AIDS would be spread if you were to stop inserting your minuscule penis into little boys.,uncivil,0.8,wiki_attacks
"`:::Well i see you think that u are infact better then me, well heres the deal,  ..... you know what, screw it, ill leave u to believe what u want, ``i know more about metal then u`` oh yeah buddy well u must be so much awsome, u r so cool i wish u were my friend! because u know everything about everything dont u, well congrats, hows this sound, tell all ur ``friends`` that ur not doing there homework and see who is ur m8 then. and whats this ``i dont give a flying fuck`` what are u a retard, heres the deal, u cant fly and u for sure dont get fucked, so go root ur pet frog u fucking homo cunt!NEWLINE_TOKENNEWLINE_TOKEN`",uncivil,0.7,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENIs it true that 82% of all soldiers liked to suck penis?,uncivil,1.0,wiki_attacks
"you suck monkey balls, you damn commie fagNEWLINE_TOKEN",uncivil,1.0,wiki_attacks
`NEWLINE_TOKENNEWLINE_TOKEN== SUCK MY COCK MOTHERFUCKERS ==NEWLINE_TOKENNEWLINE_TOKENWhy don't you fuckin' loser ``wikipedia police`` get a fuckin' life.  Instead of wasting your lives on this sorry ass loser site...why don't u get a life and get laid.`,uncivil,1.0,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== Hateful mod ==NEWLINE_TOKENNEWLINE_TOKENabusing his power to re-edit. i guess as long as you make the blanket statement (i don't think your edits were right, i didn't check but im lazy so i'll just delete it) you can delete what you want.NEWLINE_TOKENNEWLINE_TOKENit's a shame that the mods don't stop a single person who actively tries to destroy an entire section of wikipedia by putting legit articles up for deletion. i guess you guys are trolling friends who troll like this all the time. instantly fucking up legit edits like mine just because you don't have a real life. sad, very pathetically sad.",uncivil,0.8,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENI'm done!  You guys have a good Wiki, okay?  Jossi, I will say this now so that you can perhaps do me a favour and have me banned forever.  You are a liar through and through.  You are a snake.  You have no scruples  at least not when it comes to defending your Master  and I just feel like I need a bath of some kind for even having come in contact with you.  How's that?  Is that enough to commit Wikisuicide?  I can go on if you like.  The point is, get me out of this Kafkaesque pit of craziness.  Yes, indeed, I admit, Rawat is a big spokesperson for peace .......LOL!!!!!!!!!!  He's an alcoholic cult leader is what he is.  Still has people line up and kiss his feet.  NEWLINE_TOKENOkay, that's it.  Bye!NEWLINE_TOKEN",uncivil,0.9,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENYep, just keep talking.  Go to hell.",uncivil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== Helo 2 ==NEWLINE_TOKENNEWLINE_TOKENIma whop yo ass man u ain't repliin. I am so frustrated man the way this site's been treating me ever since I started,uncivil,0.8,wiki_attacks
"Brother   you are jerk and don't have roots in your motherland. You just vandalise my Maratha Clan system and i went crazy to see it. I am very hot temper Maratha man. You need a breake and go to yor motherland visit your clan deities , gods , peoples and talk with them about Hindu traditions and cultuers. Whatever the white peoples says , writes and states is very correct and we Hindus are ought to belive it blindly is now over. Their is big information written in local Indian languages about every aspect , part , traditions , gods , religion and everything , but cunningly ignored and missinterpreted by western and more disturbing our own Indian scholers. We people have the duty to show the world the truth.. This conspiracy is very ancient and may be found in all mankind cultuers. As strong fish eats the poor fish. First you should understand the politics behind it and then fight your own bothers. I am devotee of god Tirupati Bhalagi , have visited the temple and i chalange you that if you want to show your power , inteligence anywher then you show it that in Balagi article and lets us see that how much good , basic , real information can you add and do the same that i have done at Maratha Clan Sysyem and Khandoba. I request you to use your power , inteligence , skills for good things and in right way and not to fight your own brothers and vandalis articales related to Hinduism because our enimies wiil take diadvantage of it. With best regards    Vishal1976NEWLINE_TOKENNEWLINE_TOKEN",uncivil,0.8,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKENalbert einstine was a foorball player for the space aliens on jupiter. he was actually a homo in denial. he fell in love with his own dad at age 23 and later went on to take him on dates. einstine was a mad evil scientist that plotted to destroy the world but was murdered by hitler because he was a pain in the butt.,uncivil,0.9090909090909092,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENHey asshole, its my article, if i want to delete it i will!",uncivil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKENthat whoever deletes shit from wikipedia had a small dick and is a loser which mother is a whore?!,uncivil,1.0,wiki_attacks
that you are a homosexual who is very gay.,uncivil,0.9,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKENYou look like a Nazi to me!,uncivil,0.9,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENIgnore him, Scientizzle is just an asshole.",uncivil,0.9,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENJeff G is a faggot, as well as J Delanoy. They suck on each others cocks and gurgle their AIDS infected semen passionately, while being smug, nigger loving liberal jewbags.",uncivil,1.0,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN:;A ``warning`` by another editor. But, who polices Blocking? Is it like grafitti? Anyone can do it? Can it be done on a whim? Can someone block another because Gamaliel, with the back of his hand to his forhead, claims harassment? Look before you leap: Here is some examples of ``Gamaliel's`` editing work. Perhaps Bishonen should block Gamaliel:NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN2-26-2006 Gamaliel said an editor was ``pushing disproved chin nonsense AGAIN``NEWLINE_TOKENNEWLINE_TOKEN2-24-2006 Gamaliel said ``oh lord not the mauser and the big chin nonsense again``NEWLINE_TOKENNEWLINE_TOKEN2-17-2006 Gamaliel said another editor was being ``quite obnoxious.``NEWLINE_TOKENNEWLINE_TOKEN2-16-2006 Gamaliel said an editor was making ``an absurd claim.``NEWLINE_TOKENNEWLINE_TOKEN1-30-2006 Gamaliel said an editor wanted ``to insert conspiracy nonsense into the article.``NEWLINE_TOKENNEWLINE_TOKEN1-24-2006 Gamaliel called an editor's information ``rambling, barely coherent rants.``NEWLINE_TOKENNEWLINE_TOKEN1-19-2006 Gamaliel refered to an editor's position as ``your ridiculous objections.``NEWLINE_TOKENNEWLINE_TOKEN1-12-2006 Gamaliel said he was going to remove ``this Mauser nonsense.``NEWLINE_TOKENNEWLINE_TOKEN1-2-2006 Gamaliel said that a contribution ``is nuts.``NEWLINE_TOKENNEWLINE_TOKEN12-31-2006 Gamaliel decided someone's edits ``were a mess.``NEWLINE_TOKENNEWLINE_TOKEN9-21-2006 Gamaliel accused an editor of ``offensive amateur analysis.``NEWLINE_TOKENNEWLINE_TOKEN `",uncivil,0.7,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== Get a life ==NEWLINE_TOKENNEWLINE_TOKENwhy dont you go get a life and stop editing articles about airports because you have no clue w3hat you are doing u stippud iditio t,uncivil,0.7,wiki_attacks
I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck Norris's your mother's penis.I constructed your house using the saliva from my mouth and the semen from Chuck No,uncivil,0.8,wiki_attacks
`NEWLINE_TOKENWAS JESUS GAY?????NEWLINE_TOKENif you say no?  how do you know?  were you alive at the time?  no?  Then you DON``T know.  I say YES...  He clearly didn't like women.  He must have been gay.NEWLINE_TOKEN`,uncivil,0.7,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN== Your a loser ==NEWLINE_TOKENWhy the hell would you delete a page of a band on the verge of making it? I don't care delete my account. Once you do this site will be hacked into and the whole page will be about that awesome band. What a dork!,uncivil,0.9,wiki_attacks
", and it's mean as shit",uncivil,1.0,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN== Change to Gill Coliseum page ==NEWLINE_TOKENYou are a fuckin douche bag and any one who has ever been in Gill can see that there is a mural of those players on the south wall. It does not need to be referenced because it is true and can be seen with the naked eye. One does not need a reference to say something like ``rocks are grey.`` You are a fuckin faggot and should leave Oregon, the United States, and the internet immediately.`",uncivil,0.8,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== – ==NEWLINE_TOKENDon't be stupid then!,uncivil,0.8,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== fuck you jeremy!  ==NEWLINE_TOKENNEWLINE_TOKENHey Jermey A,NEWLINE_TOKENI just thought I'd mention that you should pursue getting a real job, you piece of dog shit.NEWLINE_TOKENFurthermore, fuck you. In addition to that, I think you MAY be homosexual (citation not needed), because the grapevine has shed light on your impotence issues around women. That, or you need to stop dating fat women.NEWLINE_TOKENAlso, fuck you, cunt, you kike ass nigger pussy. You're a fucking deadbeat loser, eat my shit and rot. You need to understand what wikipedia means to me. Nothing. By nothing I mean I'd rather be penetrated by razor sharp dildos, into my sphincter, before ever giving a shit what you do. Suck my cock you white pow wow nigger knife kike, AND AND AND eat my shit. Seriously. I mean this for real. EAT it. Meaning, stick the lumps of excetement escaping from my rectum and consume them, let the shit slide down your throat. Then, and ONLY then, may you disgrace yourself by giving me the shitty head you're really unqualified to give.NEWLINE_TOKENDog Fucker.",uncivil,1.0,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENWhat part of FUCK OFF don't you understand, youi mouth breathing pimply turd?  While you'll never nag a hot chick, you can be king of shit mountain, it that it?  I laugh at you.",uncivil,1.0,wiki_attacks
NEWLINE_TOKENEater gothamist and gawker are the lowest tmz scandal gossip rags. Not reputable sources. These articles are written by famewhore troll douches.,uncivil,0.9,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENhey made a fuck up you poofda FUCKEN dog!,uncivil,1.0,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== Restored, ought to be ==NEWLINE_TOKENNEWLINE_TOKENThis article ought to be restored to the original version of years, the one we had before the p*rverts and kikes took over.",uncivil,0.8,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN:::It was a lie, a fucking lie.",uncivil,1.0,wiki_attacks
"November 2015 (UTC)NEWLINE_TOKEN:::Fuck off. Your accusations are baseless, your writing style is atrocious. Prose means prose, not fluff. -   00:39, 16",uncivil,0.9,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENo feel sorry for you, fuck off you american bastard",uncivil,1.0,wiki_attacks
'WHY DID YOU REVERT MY DAMN EDIT?',uncivil,0.8,wiki_attacks
`NEWLINE_TOKENNEWLINE_TOKEN== Black Culture ==NEWLINE_TOKENWhite South Africans do not engage in ``corrective`` gang rapes. Thus I edited the article to more accurately reflect the ethnic factor of this crime.`,uncivil,0.7,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN==HUNS==NEWLINE_TOKENNEWLINE_TOKENI CITED PERFECTLY GOOD SOURCES YOU FUCKING PIECE OF SHIT. LEAVE ME THE FUCK ALONE. YOU DON'T KNOW EVERYTHING BUT YOU THINK YOU DO JUST BECAUSE YOU ONCE DID SOMETHING GOOD FOR WIKIPEDIA. I CITED GOOD SOURCES GO AND FUCKING LOOK AT THEM. FUCK OFF YOU LOW LIFE CUNT.,uncivil,1.0,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN== Pembroke sucks.com ==NEWLINE_TOKENI am from the pembroke area and I found the link to pembroke sucks usefull and interesting. It is as far as I know the only forum dedicated to pembroke and the pembroke area. I say: as far as policy is concerned, coming on here everyday to remove a link that walks the line between usefull and not usefull is imho a little excesive. I understand that the people who run pembroke sucks also don't seem to know when enough is enough (I myself have removed large adds for their site from the pembroke article) and they should get the hint (like.. you don't own this site, and technically your link shouldn't be here. So why do you think it is somehow your right to post it?)but really.... its a link... its not even in the main body of the article. This is not a gateway to some larger problem. Let it go. stop being a link nazi. and stop posting your link where its not welcome. This is not one of the articles where links are used to support points of view (like on, i don't know, white power sites) so whats the big deal?",uncivil,0.8,wiki_attacks
"NEWLINE_TOKEN::::::::::You're a smug, disruptive asshole.  I can't believe you're monitoring my talk and userpage so closely as to be replying 10 minutes after I do.NEWLINE_TOKEN:::::::::::",uncivil,1.0,wiki_attacks
NEWLINE_TOKENYou are such a useless bitch! I mean do you have a life or friends? Because all you do is sit at your computer on wikipeida. You are a loser and I would watch out because you will be blocked soon!NEWLINE_TOKEN{Talkback|Tdawg4701},uncivil,1.0,wiki_attacks
NEWLINE_TOKEN:: It was already deleted so there is no need to discuss now!! Go To Hell NEWLINE_TOKENNEWLINE_TOKEN,uncivil,0.9,wiki_attacks
